episode,score,moving_avg_100,epsilon,loss,elapsed_s
133,3.0,1.42,0.5134,0.00238,291.6
134,5.0,1.46,0.5108,0.002,293.8
135,4.0,1.5,0.5083,0.00809,296.0
136,4.0,1.54,0.5058,0.00172,298.1
137,0.0,1.55,0.5032,0.00811,300.3
138,2.0,1.56,0.5007,0.01113,302.6
139,6.0,1.6,0.4982,0.00946,304.9
140,4.0,1.63,0.4957,0.00306,307.3
141,2.0,1.64,0.4932,0.00263,309.4
142,7.0,1.7,0.4908,0.00092,311.7
143,7.0,1.75,0.4883,0.00125,313.8
144,8.0,1.82,0.4859,0.0063,316.0
145,3.0,1.86,0.4834,0.00116,318.4
146,4.0,1.91,0.481,0.00174,320.6
147,5.0,1.95,0.4786,0.00219,322.8
148,4.0,1.99,0.4762,0.0018,324.9
149,7.0,2.04,0.4738,0.01434,327.1
150,5.0,2.1,0.4715,0.00583,329.9
151,3.0,2.11,0.4691,0.0031,332.3
152,4.0,2.16,0.4668,0.00366,334.6
153,3.0,2.17,0.4644,0.0097,337.0
154,4.0,2.21,0.4621,0.00125,339.1
155,4.0,2.26,0.4598,0.00397,341.3
156,4.0,2.29,0.4575,0.00996,343.4
157,5.0,2.35,0.4552,0.01979,345.6
158,3.0,2.38,0.4529,0.0072,347.8
159,9.0,2.47,0.4507,0.00197,350.0
160,6.0,2.53,0.4484,0.00754,352.2
161,3.0,2.56,0.4462,0.00293,354.2
162,6.0,2.61,0.444,0.00257,356.4
163,4.0,2.65,0.4417,0.00224,358.5
164,6.0,2.69,0.4395,0.00285,360.9
165,9.0,2.76,0.4373,0.00542,363.2
166,7.0,2.81,0.4351,0.00285,365.4
167,0.0,2.78,0.433,0.01228,367.6
168,7.0,2.86,0.4308,0.01568,369.7
169,-1.0,2.85,0.4286,0.00321,371.9
170,1.0,2.86,0.4265,0.00527,374.1
171,1.0,2.87,0.4244,0.00966,376.3
172,5.0,2.9,0.4223,0.00348,378.4
173,9.0,2.95,0.4201,0.00546,380.8
174,11.0,3.05,0.418,0.00566,382.9
175,4.0,3.1,0.4159,0.00422,385.2
176,8.0,3.15,0.4139,0.00383,387.5
177,5.0,3.2,0.4118,0.01181,390.0
178,7.0,3.27,0.4097,0.00443,392.3
179,-1.0,3.26,0.4077,0.00864,394.7
180,6.0,3.31,0.4057,0.00917,397.0
181,4.0,3.34,0.4036,0.0052,399.3
182,6.0,3.42,0.4016,0.01146,401.5
183,5.0,3.44,0.3996,0.02692,403.7
184,11.0,3.56,0.3976,0.00518,405.8
185,5.0,3.6,0.3956,0.00289,407.9
186,6.0,3.66,0.3936,0.00283,410.0
187,10.0,3.72,0.3917,0.0042,412.4
188,10.0,3.8,0.3897,0.01226,414.6
189,1.0,3.8,0.3878,0.00727,416.7
190,7.0,3.84,0.3858,0.00215,419.0
191,5.0,3.88,0.3839,0.00532,421.3
192,5.0,3.9,0.382,0.00661,423.3
193,8.0,3.95,0.3801,0.00873,425.6
194,7.0,3.99,0.3782,0.00376,427.8
195,8.0,4.07,0.3763,0.00414,430.0
196,5.0,4.12,0.3744,0.01007,432.2
197,7.0,4.2,0.3725,0.00183,434.5
198,2.0,4.21,0.3707,0.01278,436.7
199,4.0,4.23,0.3688,0.00939,438.8
200,6.0,4.29,0.367,0.00265,441.1
201,7.0,4.36,0.3651,0.00212,443.2
202,7.0,4.4,0.3633,0.01048,445.3
203,2.0,4.36,0.3615,0.00422,447.3
204,3.0,4.38,0.3597,0.00333,449.5
205,7.0,4.45,0.3579,0.00487,451.5
206,4.0,4.47,0.3561,0.00352,453.8
207,1.0,4.44,0.3543,0.0056,456.3
208,5.0,4.47,0.3525,0.00555,458.4
209,10.0,4.56,0.3508,0.00804,460.4
210,5.0,4.58,0.349,0.00408,462.5
211,9.0,4.66,0.3473,0.00224,464.9
212,4.0,4.66,0.3455,0.00438,467.0
213,1.0,4.65,0.3438,0.00894,469.1
214,1.0,4.63,0.3421,0.00532,471.3
215,5.0,4.67,0.3404,0.00894,473.8
216,11.0,4.72,0.3387,0.00638,476.0
217,14.0,4.88,0.337,0.01368,478.2
218,12.0,5.0,0.3353,0.00575,480.6
219,12.0,5.1,0.3336,0.01365,482.9
220,9.0,5.15,0.332,0.00515,485.4
221,8.0,5.21,0.3303,0.00332,487.7
222,6.0,5.24,0.3286,0.00518,489.8
223,8.0,5.31,0.327,0.00895,492.3
224,7.0,5.36,0.3254,0.01472,494.7
225,3.0,5.33,0.3237,0.00912,497.0
226,1.0,5.29,0.3221,0.00498,499.2
227,10.0,5.33,0.3205,0.01297,501.4
228,13.0,5.42,0.3189,0.00347,503.5
229,2.0,5.42,0.3173,0.00718,505.6
230,8.0,5.48,0.3157,0.00591,507.7
231,9.0,5.53,0.3141,0.00511,509.9
232,9.0,5.57,0.3126,0.00477,512.1
233,9.0,5.63,0.311,0.01232,514.5
234,7.0,5.65,0.3095,0.00808,517.1
235,5.0,5.66,0.3079,0.01046,519.6
236,6.0,5.68,0.3064,0.00896,521.9
237,7.0,5.75,0.3048,0.00607,524.3
238,10.0,5.83,0.3033,0.00416,526.5
239,6.0,5.83,0.3018,0.00394,528.7
240,13.0,5.92,0.3003,0.00664,531.0
241,7.0,5.97,0.2988,0.00478,533.3
242,1.0,5.91,0.2973,0.00704,535.6
243,3.0,5.87,0.2958,0.01564,537.8
244,10.0,5.89,0.2943,0.00566,540.2
245,8.0,5.94,0.2929,0.00753,542.4
246,8.0,5.98,0.2914,0.01377,544.7
247,10.0,6.03,0.2899,0.00832,546.9
248,12.0,6.11,0.2885,0.00624,549.1
249,8.0,6.12,0.287,0.01162,551.3
250,13.0,6.2,0.2856,0.01185,553.4
251,5.0,6.22,0.2842,0.01926,555.7
252,4.0,6.22,0.2828,0.01423,557.9
253,1.0,6.2,0.2813,0.00469,560.2
254,8.0,6.24,0.2799,0.00866,562.4
255,8.0,6.28,0.2785,0.00609,564.6
256,5.0,6.29,0.2771,0.00919,566.6
257,9.0,6.33,0.2758,0.01086,568.7
258,13.0,6.43,0.2744,0.00701,570.9
259,10.0,6.44,0.273,0.01384,573.1
260,6.0,6.44,0.2716,0.00558,575.3
261,10.0,6.51,0.2703,0.00395,577.6
262,8.0,6.53,0.2689,0.00582,579.7
263,5.0,6.54,0.2676,0.00263,581.7
264,7.0,6.55,0.2663,0.00781,584.1
265,7.0,6.53,0.2649,0.00342,586.2
266,10.0,6.56,0.2636,0.00969,588.3
267,13.0,6.69,0.2623,0.00464,590.4
268,6.0,6.68,0.261,0.01076,592.4
269,10.0,6.79,0.2597,0.00825,594.4
270,7.0,6.85,0.2584,0.01102,596.6
271,3.0,6.87,0.2571,0.01184,598.8
272,12.0,6.94,0.2558,0.01183,601.1
273,11.0,6.96,0.2545,0.01714,603.2
274,1.0,6.86,0.2532,0.00959,605.3
275,10.0,6.92,0.252,0.01465,607.5
276,6.0,6.9,0.2507,0.00422,609.5
277,9.0,6.94,0.2495,0.00825,611.6
278,3.0,6.9,0.2482,0.00571,613.7
279,9.0,7.0,0.247,0.00834,615.9
280,9.0,7.03,0.2457,0.00934,618.2
281,1.0,7.0,0.2445,0.01113,620.4
282,7.0,7.01,0.2433,0.01021,622.7
283,5.0,7.01,0.2421,0.01325,624.7
284,7.0,6.97,0.2409,0.00644,626.9
285,9.0,7.01,0.2397,0.01217,629.0
286,5.0,7.0,0.2385,0.0062,631.0
287,5.0,6.95,0.2373,0.00834,633.2
288,10.0,6.95,0.2361,0.00705,635.4
289,4.0,6.98,0.2349,0.00918,637.4
290,11.0,7.02,0.2337,0.00517,639.5
291,6.0,7.03,0.2326,0.01846,641.5
292,6.0,7.04,0.2314,0.0136,643.6
293,10.0,7.06,0.2302,0.00531,645.6
294,11.0,7.1,0.2291,0.01307,647.9
295,3.0,7.05,0.2279,0.00704,650.3
296,10.0,7.1,0.2268,0.00567,652.5
297,3.0,7.06,0.2257,0.01085,654.7
298,10.0,7.14,0.2245,0.01007,657.0
299,8.0,7.18,0.2234,0.01261,659.2
300,8.0,7.2,0.2223,0.00551,661.4
301,9.0,7.22,0.2212,0.00876,663.5
302,0.0,7.15,0.2201,0.01169,665.7
303,11.0,7.24,0.219,0.00955,667.8
304,18.0,7.39,0.2179,0.00707,669.9
305,12.0,7.44,0.2168,0.01186,671.9
306,10.0,7.5,0.2157,0.00495,674.1
307,5.0,7.54,0.2146,0.00619,676.5
308,10.0,7.59,0.2136,0.02024,678.7
309,12.0,7.61,0.2125,0.00932,680.9
310,10.0,7.66,0.2114,0.02535,683.0
311,6.0,7.63,0.2104,0.00545,685.1
312,11.0,7.7,0.2093,0.01187,687.1
313,8.0,7.77,0.2083,0.00556,689.2
314,11.0,7.87,0.2072,0.01017,691.4
315,11.0,7.93,0.2062,0.00517,694.2
316,7.0,7.89,0.2052,0.00743,696.6
317,11.0,7.86,0.2041,0.00377,698.8
318,12.0,7.86,0.2031,0.00695,701.1
319,8.0,7.82,0.2021,0.00766,703.4
320,9.0,7.82,0.2011,0.01327,705.9
321,9.0,7.83,0.2001,0.00881,708.2
322,5.0,7.82,0.1991,0.00349,710.4
323,7.0,7.81,0.1981,0.02495,712.4
324,15.0,7.89,0.1971,0.0096,714.5
325,5.0,7.91,0.1961,0.00378,716.5
326,10.0,8.0,0.1951,0.02915,718.6
327,11.0,8.01,0.1942,0.00782,720.8
328,7.0,7.95,0.1932,0.0109,722.8
