episode,score,moving_avg_100,epsilon,loss,elapsed_s
1,-2.0,-2.0,0.995,nan,2.2
2,0.0,-1.0,0.99,nan,4.0
3,-1.0,-1.0,0.9851,nan,5.6
4,2.0,-0.25,0.9801,0.00834,7.6
5,-3.0,-0.8,0.9752,0.01029,9.7
6,2.0,-0.333,0.9704,0.00227,11.9
7,0.0,-0.286,0.9655,0.01138,14.2
8,-1.0,-0.375,0.9607,0.00856,16.4
9,-1.0,-0.444,0.9559,0.00125,18.6
10,0.0,-0.4,0.9511,0.00344,20.8
11,0.0,-0.364,0.9464,0.00342,23.0
12,0.0,-0.333,0.9416,0.00595,25.2
13,-2.0,-0.462,0.9369,0.0028,27.3
14,0.0,-0.429,0.9322,0.00181,29.4
15,-1.0,-0.467,0.9276,0.00144,31.6
16,-1.0,-0.5,0.9229,0.00098,33.9
17,-2.0,-0.588,0.9183,0.00079,36.1
18,0.0,-0.556,0.9137,0.00142,38.2
19,0.0,-0.526,0.9092,0.00115,40.4
20,-1.0,-0.55,0.9046,0.00092,42.6
21,1.0,-0.476,0.9001,0.00035,44.8
22,1.0,-0.409,0.8956,0.00042,46.9
23,0.0,-0.391,0.8911,0.00051,49.1
24,-3.0,-0.5,0.8867,0.00483,51.2
25,2.0,-0.4,0.8822,0.00029,53.3
26,0.0,-0.385,0.8778,0.00024,55.5
27,0.0,-0.37,0.8734,0.00027,57.6
28,0.0,-0.357,0.8691,0.0003,59.8
29,0.0,-0.345,0.8647,0.00033,61.9
30,-4.0,-0.467,0.8604,0.00024,64.4
31,-1.0,-0.484,0.8561,0.00025,66.8
32,-1.0,-0.5,0.8518,0.00029,69.0
33,-1.0,-0.515,0.8475,0.00057,71.3
34,0.0,-0.5,0.8433,0.01067,73.7
35,-1.0,-0.514,0.8391,0.00024,76.2
36,0.0,-0.5,0.8349,0.00788,78.6
37,1.0,-0.459,0.8307,0.00015,81.3
38,-1.0,-0.474,0.8266,0.00066,83.6
39,2.0,-0.41,0.8224,0.00138,85.8
40,1.0,-0.375,0.8183,0.0002,88.1
41,1.0,-0.341,0.8142,0.00038,90.4
42,0.0,-0.333,0.8102,0.00759,92.8
43,-2.0,-0.372,0.8061,0.0002,95.3
44,0.0,-0.364,0.8021,0.00518,97.6
45,-2.0,-0.4,0.7981,0.00072,99.8
46,3.0,-0.326,0.7941,0.00715,102.1
47,0.0,-0.319,0.7901,0.00043,104.3
48,0.0,-0.312,0.7862,0.00022,106.4
49,0.0,-0.306,0.7822,0.00404,108.5
50,3.0,-0.24,0.7783,0.00707,110.7
51,0.0,-0.235,0.7744,0.00727,112.9
52,3.0,-0.173,0.7705,0.00737,114.9
53,-1.0,-0.189,0.7667,0.00077,116.9
54,4.0,-0.111,0.7629,0.00049,119.2
55,0.0,-0.109,0.759,0.00027,121.3
56,1.0,-0.089,0.7553,0.00141,123.5
57,3.0,-0.035,0.7515,0.00058,125.8
58,2.0,0.0,0.7477,0.00044,127.9
59,3.0,0.051,0.744,0.00054,130.0
60,1.0,0.067,0.7403,0.00814,132.1
61,-2.0,0.033,0.7366,0.00027,134.3
62,3.0,0.081,0.7329,0.00042,136.5
63,2.0,0.111,0.7292,0.00047,138.6
64,4.0,0.172,0.7256,0.00129,140.6
65,0.0,0.169,0.7219,0.00083,142.7
66,0.0,0.167,0.7183,0.00077,144.8
67,0.0,0.164,0.7147,0.00083,147.0
68,4.0,0.221,0.7112,0.01045,149.2
69,1.0,0.232,0.7076,0.00038,151.3
70,0.0,0.229,0.7041,0.00035,153.5
71,0.0,0.225,0.7005,0.00052,155.7
72,4.0,0.278,0.697,0.00094,157.8
73,1.0,0.288,0.6936,0.00081,159.8
74,4.0,0.338,0.6901,0.0007,162.0
75,-1.0,0.32,0.6866,0.01298,164.2
76,0.0,0.316,0.6832,0.00118,166.2
77,1.0,0.325,0.6798,0.00074,168.5
78,6.0,0.397,0.6764,0.00936,170.5
79,0.0,0.392,0.673,0.00181,172.9
80,5.0,0.45,0.6696,0.00187,175.3
81,2.0,0.469,0.6663,0.00227,177.6
82,3.0,0.5,0.663,0.00174,180.1
