episode,score,moving_avg_100,epsilon,loss,elapsed_s
1,0.0,0.0,0.995,nan,2.7
2,1.0,0.5,0.99,nan,4.7
3,1.0,0.667,0.9851,nan,6.5
4,-1.0,0.25,0.9801,0.00234,8.8
5,1.0,0.4,0.9752,0.00068,11.3
6,1.0,0.5,0.9704,0.00044,13.8
7,1.0,0.571,0.9655,0.00615,16.2
8,-2.0,0.25,0.9607,0.00056,18.5
9,-1.0,0.111,0.9559,0.00451,20.9
10,-2.0,-0.1,0.9511,0.00814,23.4
11,1.0,0.0,0.9464,0.00043,25.9
12,0.0,0.0,0.9416,0.00027,28.2
13,-1.0,-0.077,0.9369,0.00072,30.6
14,2.0,0.071,0.9322,0.00058,33.0
15,1.0,0.133,0.9276,0.00045,35.5
16,-1.0,0.062,0.9229,0.00061,37.8
17,3.0,0.235,0.9183,0.00034,40.1
18,0.0,0.222,0.9137,0.00492,42.5
19,0.0,0.211,0.9092,0.00646,44.8
20,1.0,0.25,0.9046,0.00049,47.2
21,-1.0,0.19,0.9001,0.00085,49.6
22,0.0,0.182,0.8956,0.00061,51.9
23,-1.0,0.13,0.8911,0.00061,54.5
24,0.0,0.125,0.8867,0.00042,57.0
25,-1.0,0.08,0.8822,0.00348,59.6
26,-1.0,0.038,0.8778,0.00042,62.1
27,0.0,0.037,0.8734,0.00312,64.7
28,0.0,0.036,0.8691,0.00054,67.5
29,-1.0,0.0,0.8647,0.00829,70.1
30,0.0,0.0,0.8604,0.00037,72.7
31,1.0,0.032,0.8561,0.00567,75.2
32,1.0,0.062,0.8518,0.00053,77.7
33,1.0,0.091,0.8475,0.00073,80.2
34,1.0,0.118,0.8433,0.00195,82.9
35,1.0,0.143,0.8391,0.00061,85.6
36,1.0,0.167,0.8349,0.00054,88.2
37,1.0,0.189,0.8307,0.00126,90.8
38,-1.0,0.158,0.8266,0.0006,93.3
39,0.0,0.154,0.8224,0.01343,95.7
40,0.0,0.15,0.8183,0.0018,97.9
41,0.0,0.146,0.8142,0.00099,100.4
42,3.0,0.214,0.8102,0.00774,102.7
43,0.0,0.209,0.8061,0.00142,105.0
44,0.0,0.205,0.8021,0.00033,107.3
45,0.0,0.2,0.7981,0.00066,109.7
46,0.0,0.196,0.7941,0.00022,112.1
47,-1.0,0.17,0.7901,0.00065,114.5
48,0.0,0.167,0.7862,0.00124,117.0
49,0.0,0.163,0.7822,0.00642,119.4
50,1.0,0.18,0.7783,0.00798,121.7
51,3.0,0.235,0.7744,0.00204,124.0
52,1.0,0.25,0.7705,0.00197,126.4
53,2.0,0.283,0.7667,0.00044,128.7
54,1.0,0.296,0.7629,0.01087,131.0
55,1.0,0.309,0.759,0.00038,133.3
56,0.0,0.304,0.7553,0.00721,135.6
57,3.0,0.351,0.7515,0.00052,138.1
58,3.0,0.397,0.7477,0.00045,140.5
59,3.0,0.441,0.744,0.00081,142.8
60,2.0,0.467,0.7403,0.00022,145.3
61,2.0,0.492,0.7366,0.00097,147.6
62,2.0,0.516,0.7329,0.00088,149.9
63,2.0,0.54,0.7292,0.00033,152.2
64,1.0,0.547,0.7256,0.00042,154.6
65,2.0,0.569,0.7219,0.00228,156.8
66,3.0,0.606,0.7183,0.0009,159.3
67,3.0,0.642,0.7147,0.00071,161.7
68,1.0,0.647,0.7112,0.00487,164.3
69,2.0,0.667,0.7076,0.01456,166.9
70,1.0,0.671,0.7041,0.00076,169.5
71,2.0,0.69,0.7005,0.00555,172.1
72,1.0,0.694,0.697,0.00096,174.6
73,3.0,0.726,0.6936,0.00396,176.9
74,1.0,0.73,0.6901,0.00032,179.4
75,0.0,0.72,0.6866,0.00079,181.6
76,2.0,0.737,0.6832,0.0013,184.1
77,5.0,0.792,0.6798,0.00727,186.5
78,3.0,0.821,0.6764,0.00123,188.9
79,1.0,0.823,0.673,0.00174,191.3
80,1.0,0.825,0.6696,0.00083,193.6
81,4.0,0.864,0.6663,0.00163,196.0
82,2.0,0.878,0.663,0.004,198.2
83,1.0,0.88,0.6597,0.00323,200.4
84,0.0,0.869,0.6564,0.00849,202.9
85,1.0,0.871,0.6531,0.00049,205.3
86,1.0,0.872,0.6498,0.00884,207.6
87,1.0,0.874,0.6466,0.00175,209.9
88,1.0,0.875,0.6433,0.00195,212.2
89,3.0,0.899,0.6401,0.0073,214.6
90,2.0,0.911,0.6369,0.00121,217.2
91,5.0,0.956,0.6337,0.00104,219.6
92,2.0,0.967,0.6306,0.00227,221.9
93,0.0,0.957,0.6274,0.00278,224.2
94,5.0,1.0,0.6243,0.00099,226.4
95,2.0,1.011,0.6211,0.00146,228.7
96,3.0,1.031,0.618,0.00217,231.1
97,2.0,1.041,0.6149,0.00274,233.4
98,3.0,1.061,0.6119,0.00184,235.9
99,1.0,1.061,0.6088,0.00183,238.2
100,1.0,1.06,0.6058,0.0075,240.5
101,4.0,1.1,0.6027,0.00144,243.1
102,3.0,1.12,0.5997,0.00141,245.9
103,1.0,1.12,0.5967,0.00147,248.5
104,2.0,1.15,0.5937,0.00139,251.0
105,4.0,1.18,0.5908,0.00154,253.5
106,2.0,1.19,0.5878,0.00228,255.8
107,2.0,1.2,0.5849,0.00187,258.3
108,3.0,1.25,0.582,0.00449,260.6
109,1.0,1.27,0.579,0.00101,263.1
110,-1.0,1.28,0.5762,0.00225,265.8
111,0.0,1.27,0.5733,0.01468,268.3
112,5.0,1.32,0.5704,0.00171,271.0
113,1.0,1.34,0.5676,0.00196,273.7
114,6.0,1.38,0.5647,0.00377,276.2
115,3.0,1.4,0.5619,0.00587,278.5
116,1.0,1.42,0.5591,0.00169,281.1
117,1.0,1.4,0.5563,0.00323,283.6
118,2.0,1.42,0.5535,0.01008,285.9
119,4.0,1.46,0.5507,0.00275,288.3
120,0.0,1.45,0.548,0.00931,290.7
121,3.0,1.49,0.5452,0.00144,293.2
122,3.0,1.52,0.5425,0.0111,296.1
123,2.0,1.55,0.5398,0.00919,298.5
124,4.0,1.59,0.5371,0.00312,300.9
125,5.0,1.65,0.5344,0.00135,303.2
126,5.0,1.71,0.5318,0.00149,305.8
127,5.0,1.76,0.5291,0.01071,308.3
128,3.0,1.79,0.5264,0.00321,310.7
129,6.0,1.86,0.5238,0.00461,313.1
130,7.0,1.93,0.5212,0.00225,315.5
131,2.0,1.94,0.5186,0.00357,318.5
132,1.0,1.94,0.516,0.00172,321.1
133,8.0,2.01,0.5134,0.00438,323.7
134,6.0,2.06,0.5108,0.00274,326.3
135,8.0,2.13,0.5083,0.0029,328.6
136,4.0,2.16,0.5058,0.00629,331.0
137,6.0,2.21,0.5032,0.00265,333.4
138,1.0,2.23,0.5007,0.00131,335.8
139,6.0,2.29,0.4982,0.00382,338.2
140,3.0,2.32,0.4957,0.00306,340.6
141,0.0,2.32,0.4932,0.00429,342.9
142,1.0,2.3,0.4908,0.00477,345.2
143,3.0,2.33,0.4883,0.00883,347.7
144,5.0,2.38,0.4859,0.00217,350.2
145,3.0,2.41,0.4834,0.00475,352.7
146,7.0,2.48,0.481,0.00236,355.2
147,5.0,2.54,0.4786,0.00351,357.5
148,4.0,2.58,0.4762,0.00512,359.9
149,3.0,2.61,0.4738,0.00962,362.3
150,7.0,2.67,0.4715,0.00247,364.9
151,1.0,2.65,0.4691,0.00323,367.2
152,2.0,2.66,0.4668,0.00462,369.7
153,1.0,2.65,0.4644,0.00271,372.1
154,6.0,2.7,0.4621,0.0045,374.6
155,4.0,2.73,0.4598,0.01005,377.1
156,6.0,2.79,0.4575,0.00355,380.0
157,1.0,2.77,0.4552,0.00312,382.5
158,2.0,2.76,0.4529,0.01029,385.1
159,7.0,2.8,0.4507,0.01456,387.7
160,3.0,2.81,0.4484,0.00469,390.1
161,8.0,2.87,0.4462,0.00335,392.5
162,5.0,2.9,0.444,0.0023,394.9
163,7.0,2.95,0.4417,0.01214,397.2
164,4.0,2.98,0.4395,0.00486,399.6
165,4.0,3.0,0.4373,0.00364,402.1
166,12.0,3.09,0.4351,0.00437,404.5
167,3.0,3.09,0.433,0.00534,406.8
168,11.0,3.19,0.4308,0.00394,409.3
169,2.0,3.19,0.4286,0.01147,411.7
170,6.0,3.24,0.4265,0.00299,414.1
171,7.0,3.29,0.4244,0.0087,416.5
172,3.0,3.31,0.4223,0.00767,418.8
173,6.0,3.34,0.4201,0.00785,421.3
174,3.0,3.36,0.418,0.00504,423.9
175,7.0,3.43,0.4159,0.00389,426.3
176,0.0,3.41,0.4139,0.01216,428.7
177,7.0,3.43,0.4118,0.01252,431.2
178,5.0,3.45,0.4097,0.00594,433.5
179,4.0,3.48,0.4077,0.0021,435.8
180,6.0,3.53,0.4057,0.01348,438.1
181,5.0,3.54,0.4036,0.00458,440.3
182,7.0,3.59,0.4016,0.0063,442.8
183,7.0,3.65,0.3996,0.00542,445.4
184,5.0,3.7,0.3976,0.00547,447.8
185,5.0,3.74,0.3956,0.00416,450.0
186,11.0,3.84,0.3936,0.00857,452.4
187,5.0,3.88,0.3917,0.01022,454.9
188,5.0,3.92,0.3897,0.00408,457.3
189,6.0,3.95,0.3878,0.00704,459.7
190,7.0,4.0,0.3858,0.00401,462.0
191,1.0,3.96,0.3839,0.00881,464.7
192,5.0,3.99,0.382,0.00419,467.2
193,9.0,4.08,0.3801,0.00327,469.8
194,5.0,4.08,0.3782,0.00356,472.3
195,5.0,4.11,0.3763,0.00474,474.9
196,6.0,4.14,0.3744,0.00705,477.5
197,2.0,4.14,0.3725,0.00888,479.9
198,4.0,4.15,0.3707,0.00515,482.6
199,9.0,4.23,0.3688,0.00454,485.4
200,5.0,4.27,0.367,0.00756,487.8
201,4.0,4.27,0.3651,0.01869,490.3
202,8.0,4.32,0.3633,0.00826,492.5
203,0.0,4.31,0.3615,0.0112,494.9
204,10.0,4.39,0.3597,0.00926,497.2
205,2.0,4.37,0.3579,0.00654,499.5
206,7.0,4.42,0.3561,0.00812,502.0
207,4.0,4.44,0.3543,0.00489,504.6
208,1.0,4.42,0.3525,0.00445,507.5
209,4.0,4.45,0.3508,0.00397,510.2
210,11.0,4.57,0.349,0.00718,512.5
211,8.0,4.65,0.3473,0.00349,515.2
212,8.0,4.68,0.3455,0.00413,517.7
213,6.0,4.73,0.3438,0.00599,520.3
214,9.0,4.76,0.3421,0.00601,522.8
215,5.0,4.78,0.3404,0.00911,525.4
216,5.0,4.82,0.3387,0.00503,527.7
217,2.0,4.83,0.337,0.0046,530.3
218,5.0,4.86,0.3353,0.01558,532.7
219,5.0,4.87,0.3336,0.00862,535.3
220,10.0,4.97,0.332,0.00911,537.7
221,3.0,4.97,0.3303,0.01477,540.1
222,9.0,5.03,0.3286,0.00741,542.4
223,8.0,5.09,0.327,0.00561,544.9
224,9.0,5.14,0.3254,0.00623,547.3
225,10.0,5.19,0.3237,0.00978,549.8
226,8.0,5.22,0.3221,0.00767,552.3
227,6.0,5.23,0.3205,0.01534,554.6
228,6.0,5.26,0.3189,0.00598,557.0
229,12.0,5.32,0.3173,0.005,559.3
230,2.0,5.27,0.3157,0.01125,561.7
231,4.0,5.29,0.3141,0.00822,564.2
232,6.0,5.34,0.3126,0.0087,566.7
233,8.0,5.34,0.311,0.00858,569.0
234,9.0,5.37,0.3095,0.00971,571.3
235,10.0,5.39,0.3079,0.00573,573.9
236,3.0,5.38,0.3064,0.0114,576.2
237,7.0,5.39,0.3048,0.00596,578.5
238,3.0,5.41,0.3033,0.00486,580.8
239,5.0,5.4,0.3018,0.01326,583.0
240,3.0,5.4,0.3003,0.00593,585.3
241,10.0,5.5,0.2988,0.00385,587.7
242,9.0,5.58,0.2973,0.00678,590.3
243,8.0,5.63,0.2958,0.0065,592.5
244,6.0,5.64,0.2943,0.02189,594.9
245,14.0,5.75,0.2929,0.00257,597.3
246,13.0,5.81,0.2914,0.00692,599.5
247,8.0,5.84,0.2899,0.00968,601.8
248,11.0,5.91,0.2885,0.00616,604.2
249,5.0,5.93,0.287,0.01459,606.7
250,9.0,5.95,0.2856,0.00527,609.2
251,4.0,5.98,0.2842,0.0086,611.6
252,12.0,6.08,0.2828,0.01675,614.0
253,10.0,6.17,0.2813,0.00582,616.4
254,13.0,6.24,0.2799,0.01021,618.7
255,9.0,6.29,0.2785,0.01015,621.0
256,7.0,6.3,0.2771,0.00565,623.4
257,5.0,6.34,0.2758,0.01319,625.7
258,2.0,6.34,0.2744,0.00665,628.0
259,10.0,6.37,0.273,0.00646,630.2
260,13.0,6.47,0.2716,0.00488,632.4
261,5.0,6.44,0.2703,0.00438,634.7
262,8.0,6.47,0.2689,0.00586,637.2
263,8.0,6.48,0.2676,0.00635,639.8
264,9.0,6.53,0.2663,0.01185,642.2
265,5.0,6.54,0.2649,0.00689,644.6
266,5.0,6.47,0.2636,0.02511,647.1
267,10.0,6.54,0.2623,0.00631,649.6
268,11.0,6.54,0.261,0.0048,651.9
269,7.0,6.59,0.2597,0.0036,654.3
270,10.0,6.63,0.2584,0.00448,656.7
271,10.0,6.66,0.2571,0.00945,659.0
272,4.0,6.67,0.2558,0.01951,661.3
273,8.0,6.69,0.2545,0.01074,663.7
274,10.0,6.76,0.2532,0.00878,666.3
275,9.0,6.78,0.252,0.00573,668.7
276,5.0,6.83,0.2507,0.00677,671.1
277,2.0,6.78,0.2495,0.01823,673.4
278,10.0,6.83,0.2482,0.00616,675.7
279,3.0,6.82,0.247,0.00834,678.0
280,4.0,6.8,0.2457,0.00638,680.4
281,10.0,6.85,0.2445,0.01076,683.2
282,11.0,6.89,0.2433,0.00747,685.9
283,16.0,6.98,0.2421,0.00596,688.3
284,9.0,7.02,0.2409,0.02352,690.8
285,8.0,7.05,0.2397,0.00597,693.4
286,4.0,6.98,0.2385,0.00936,696.0
287,12.0,7.05,0.2373,0.01142,698.5
288,3.0,7.03,0.2361,0.01379,700.9
289,8.0,7.05,0.2349,0.00667,703.1
290,9.0,7.07,0.2337,0.00577,705.3
291,13.0,7.19,0.2326,0.00869,707.6
292,5.0,7.19,0.2314,0.00579,710.0
293,7.0,7.17,0.2302,0.00709,712.3
294,9.0,7.21,0.2291,0.00574,714.6
295,2.0,7.18,0.2279,0.00525,716.9
296,12.0,7.24,0.2268,0.02346,719.4
297,9.0,7.31,0.2257,0.01881,721.7
298,12.0,7.39,0.2245,0.00446,724.2
299,2.0,7.32,0.2234,0.00722,727.1
300,5.0,7.32,0.2223,0.01161,729.6
301,10.0,7.38,0.2212,0.00474,731.9
302,7.0,7.37,0.2201,0.00571,734.5
303,5.0,7.42,0.219,0.01186,736.8
304,0.0,7.32,0.2179,0.00785,739.1
305,9.0,7.39,0.2168,0.0042,741.3
306,5.0,7.37,0.2157,0.02622,743.9
307,13.0,7.46,0.2146,0.02013,746.5
308,2.0,7.47,0.2136,0.01046,748.9
309,12.0,7.55,0.2125,0.00657,751.2
310,5.0,7.49,0.2114,0.00564,753.4
311,5.0,7.46,0.2104,0.01001,755.8
312,14.0,7.52,0.2093,0.00917,758.2
313,15.0,7.61,0.2083,0.0064,760.6
314,2.0,7.54,0.2072,0.00621,763.0
315,8.0,7.57,0.2062,0.01378,765.2
316,13.0,7.65,0.2052,0.01669,767.5
317,4.0,7.67,0.2041,0.02882,769.9
318,11.0,7.73,0.2031,0.00855,772.7
319,11.0,7.79,0.2021,0.0103,775.2
320,13.0,7.82,0.2011,0.01896,777.6
321,8.0,7.87,0.2001,0.03462,779.9
322,11.0,7.89,0.1991,0.01353,782.2
323,15.0,7.96,0.1981,0.00659,784.8
324,1.0,7.88,0.1971,0.0036,787.1
325,10.0,7.88,0.1961,0.00988,789.4
326,12.0,7.92,0.1951,0.00453,791.7
327,12.0,7.98,0.1942,0.00678,793.9
328,17.0,8.09,0.1932,0.01506,796.1
329,9.0,8.06,0.1922,0.01153,798.5
330,8.0,8.12,0.1913,0.00958,801.0
