episode,score,moving_avg_100,epsilon,loss,elapsed_s
1,0.0,0.0,0.995,nan,2.3
2,1.0,0.5,0.99,nan,4.1
3,0.0,0.333,0.9851,nan,5.9
4,-1.0,0.0,0.9801,0.00117,8.1
5,1.0,0.2,0.9752,0.00081,10.5
6,-1.0,0.0,0.9704,0.00072,12.8
7,0.0,0.0,0.9655,0.00045,15.0
8,-1.0,-0.125,0.9607,0.00044,17.4
9,0.0,-0.111,0.9559,0.00047,19.9
10,1.0,0.0,0.9511,0.00041,22.1
11,-1.0,-0.091,0.9464,0.00397,24.4
12,0.0,-0.083,0.9416,0.00076,26.7
13,1.0,0.0,0.9369,0.00078,29.0
14,0.0,0.0,0.9322,0.00055,31.4
15,0.0,0.0,0.9276,0.00544,33.9
16,0.0,0.0,0.9229,0.00032,36.3
17,1.0,0.059,0.9183,0.01069,38.8
18,1.0,0.111,0.9137,0.01175,41.0
19,1.0,0.158,0.9092,0.00097,43.4
20,-1.0,0.1,0.9046,0.00052,45.7
21,-1.0,0.048,0.9001,0.00037,48.4
22,2.0,0.136,0.8956,0.00057,50.8
23,0.0,0.13,0.8911,0.00035,53.5
24,-2.0,0.042,0.8867,0.00591,56.0
25,0.0,0.04,0.8822,0.00085,58.4
26,2.0,0.115,0.8778,0.00429,60.7
27,-2.0,0.037,0.8734,0.00105,63.0
28,1.0,0.071,0.8691,0.01698,65.3
29,-1.0,0.034,0.8647,0.00048,67.6
30,0.0,0.033,0.8604,0.00533,70.1
31,0.0,0.032,0.8561,0.00985,72.4
32,0.0,0.031,0.8518,0.00072,74.6
33,-1.0,0.0,0.8475,0.0005,77.1
34,-1.0,-0.029,0.8433,0.00176,79.3
35,-2.0,-0.086,0.8391,0.00052,81.8
36,0.0,-0.083,0.8349,0.00052,84.4
37,1.0,-0.054,0.8307,0.00689,86.8
38,2.0,0.0,0.8266,0.00631,89.2
39,-3.0,-0.077,0.8224,0.00047,91.6
40,1.0,-0.05,0.8183,0.0071,94.1
41,1.0,-0.024,0.8142,0.00064,96.6
42,0.0,-0.024,0.8102,0.0007,99.1
43,1.0,0.0,0.8061,0.00065,101.4
44,-2.0,-0.045,0.8021,0.00847,103.7
45,2.0,0.0,0.7981,0.00059,106.4
46,-3.0,-0.065,0.7941,0.00143,109.1
47,-1.0,-0.085,0.7901,0.00074,111.7
48,1.0,-0.062,0.7862,0.00072,114.2
49,0.0,-0.061,0.7822,0.00066,116.8
50,1.0,-0.04,0.7783,0.00119,119.3
51,-1.0,-0.059,0.7744,0.00786,121.6
52,0.0,-0.058,0.7705,0.0018,124.1
53,-1.0,-0.075,0.7667,0.0005,126.3
54,-1.0,-0.093,0.7629,0.00374,128.6
55,0.0,-0.091,0.759,0.00096,130.8
56,-1.0,-0.107,0.7553,0.00051,133.1
57,1.0,-0.088,0.7515,0.01041,135.4
58,0.0,-0.086,0.7477,0.00806,138.0
59,3.0,-0.034,0.744,0.00066,140.4
60,0.0,-0.033,0.7403,0.00095,142.7
61,1.0,-0.016,0.7366,0.00697,145.1
62,2.0,0.016,0.7329,0.00068,147.6
63,1.0,0.032,0.7292,0.0007,149.9
64,1.0,0.047,0.7256,0.00055,152.2
65,-1.0,0.031,0.7219,0.00068,154.7
66,0.0,0.03,0.7183,0.0026,156.9
67,-1.0,0.015,0.7147,0.00046,159.3
68,1.0,0.029,0.7112,0.00752,161.8
69,0.0,0.029,0.7076,0.0006,164.2
70,0.0,0.029,0.7041,0.00304,166.5
71,0.0,0.028,0.7005,0.00044,168.9
72,1.0,0.042,0.697,0.00056,171.2
73,1.0,0.055,0.6936,0.00092,173.7
74,0.0,0.054,0.6901,0.00081,175.9
75,1.0,0.067,0.6866,0.00057,178.3
76,0.0,0.066,0.6832,0.00035,180.6
77,3.0,0.104,0.6798,0.01216,183.1
78,0.0,0.103,0.6764,0.00049,185.6
79,2.0,0.127,0.673,0.00081,188.1
80,0.0,0.125,0.6696,0.01313,190.6
81,0.0,0.123,0.6663,0.00673,192.9
82,1.0,0.134,0.663,0.00082,195.1
83,0.0,0.133,0.6597,0.0086,197.5
84,3.0,0.167,0.6564,0.00077,199.8
85,-1.0,0.153,0.6531,0.00074,202.3
86,1.0,0.163,0.6498,0.01498,204.6
87,0.0,0.161,0.6466,0.00071,206.9
88,1.0,0.17,0.6433,0.00092,209.2
89,2.0,0.191,0.6401,0.00127,212.0
90,0.0,0.189,0.6369,0.00137,214.8
91,0.0,0.187,0.6337,0.00285,217.4
92,0.0,0.185,0.6306,0.00082,219.9
93,0.0,0.183,0.6274,0.00343,222.3
94,5.0,0.234,0.6243,0.00092,224.8
95,1.0,0.242,0.6211,0.00135,227.2
96,3.0,0.271,0.618,0.01226,229.4
97,2.0,0.289,0.6149,0.00041,231.9
98,2.0,0.306,0.6119,0.00104,234.3
99,3.0,0.333,0.6088,0.00105,236.6
100,1.0,0.34,0.6058,0.00116,239.1
101,0.0,0.34,0.6027,0.00096,241.7
102,0.0,0.33,0.5997,0.00665,244.0
103,0.0,0.33,0.5967,0.01089,246.4
104,1.0,0.35,0.5937,0.00041,248.8
105,-1.0,0.33,0.5908,0.00081,251.4
106,0.0,0.34,0.5878,0.00081,253.8
107,-1.0,0.33,0.5849,0.023,256.0
108,2.0,0.36,0.582,0.00216,258.5
109,0.0,0.36,0.579,0.00096,260.7
110,6.0,0.41,0.5762,0.00457,263.0
111,-2.0,0.4,0.5733,0.00751,265.5
112,2.0,0.42,0.5704,0.00419,267.9
113,3.0,0.44,0.5676,0.00639,270.2
114,4.0,0.48,0.5647,0.00832,272.7
115,2.0,0.5,0.5619,0.00635,275.0
116,0.0,0.5,0.5591,0.00146,277.4
117,3.0,0.52,0.5563,0.00827,279.9
118,0.0,0.51,0.5535,0.001,282.3
119,-1.0,0.49,0.5507,0.00124,284.5
120,2.0,0.52,0.548,0.00053,286.9
121,2.0,0.55,0.5452,0.00985,289.1
122,0.0,0.53,0.5425,0.00098,291.7
123,0.0,0.53,0.5398,0.002,294.4
124,-1.0,0.54,0.5371,0.00077,296.8
125,0.0,0.54,0.5344,0.00056,299.1
126,3.0,0.55,0.5318,0.00078,301.5
127,3.0,0.6,0.5291,0.00306,304.1
128,6.0,0.65,0.5264,0.00125,306.8
129,3.0,0.69,0.5238,0.00126,309.2
130,1.0,0.7,0.5212,0.00811,311.5
131,2.0,0.72,0.5186,0.00195,313.7
132,1.0,0.73,0.516,0.00182,316.0
133,4.0,0.78,0.5134,0.00859,318.5
134,1.0,0.8,0.5108,0.00131,320.8
135,3.0,0.85,0.5083,0.00443,323.3
136,6.0,0.91,0.5058,0.00113,325.6
137,-1.0,0.89,0.5032,0.01011,327.9
138,0.0,0.87,0.5007,0.00052,330.2
139,-1.0,0.89,0.4982,0.00288,332.6
140,2.0,0.9,0.4957,0.01408,335.3
141,8.0,0.97,0.4932,0.0006,337.8
142,1.0,0.98,0.4908,0.01095,340.2
143,3.0,1.0,0.4883,0.0018,342.5
144,-1.0,1.01,0.4859,0.00194,344.9
145,2.0,1.01,0.4834,0.0051,347.3
146,1.0,1.05,0.481,0.00583,349.7
147,1.0,1.07,0.4786,0.00158,352.1
148,2.0,1.08,0.4762,0.00692,354.6
149,0.0,1.08,0.4738,0.00111,357.0
150,-1.0,1.06,0.4715,0.00184,359.4
151,6.0,1.13,0.4691,0.00416,361.8
152,1.0,1.14,0.4668,0.01175,364.2
153,2.0,1.17,0.4644,0.0015,366.7
154,5.0,1.23,0.4621,0.0137,369.1
155,6.0,1.29,0.4598,0.0023,371.5
156,4.0,1.34,0.4575,0.00137,374.0
157,1.0,1.34,0.4552,0.00337,376.4
158,1.0,1.35,0.4529,0.00183,378.9
159,-1.0,1.31,0.4507,0.00248,381.2
160,5.0,1.36,0.4484,0.0076,383.7
161,0.0,1.35,0.4462,0.00969,386.1
162,0.0,1.33,0.444,0.00706,388.3
163,1.0,1.33,0.4417,0.00215,390.8
164,3.0,1.35,0.4395,0.00159,393.2
165,3.0,1.39,0.4373,0.00468,395.6
166,1.0,1.4,0.4351,0.00286,398.1
167,1.0,1.42,0.433,0.00082,400.5
168,1.0,1.42,0.4308,0.00126,402.8
169,5.0,1.47,0.4286,0.00527,405.0
170,-2.0,1.45,0.4265,0.00075,407.3
171,1.0,1.46,0.4244,0.01033,409.6
172,0.0,1.45,0.4223,0.00765,412.2
173,0.0,1.44,0.4201,0.00349,414.8
174,11.0,1.55,0.418,0.00076,417.1
175,4.0,1.58,0.4159,0.00134,419.4
176,2.0,1.6,0.4139,0.00071,421.8
177,3.0,1.6,0.4118,0.00936,424.3
178,1.0,1.61,0.4097,0.00117,426.7
179,0.0,1.59,0.4077,0.00414,429.2
180,2.0,1.61,0.4057,0.00283,431.5
181,6.0,1.67,0.4036,0.00534,433.8
182,0.0,1.66,0.4016,0.00274,436.1
183,3.0,1.69,0.3996,0.00393,438.4
184,4.0,1.7,0.3976,0.00275,440.7
185,1.0,1.72,0.3956,0.00226,443.2
186,6.0,1.77,0.3936,0.00592,445.4
187,7.0,1.84,0.3917,0.00642,448.0
188,9.0,1.92,0.3897,0.00199,450.4
189,0.0,1.9,0.3878,0.0026,453.0
190,5.0,1.95,0.3858,0.00537,455.6
191,1.0,1.96,0.3839,0.00262,458.0
192,4.0,2.0,0.382,0.00277,460.4
193,3.0,2.03,0.3801,0.00823,462.7
194,1.0,1.99,0.3782,0.01981,465.1
195,7.0,2.05,0.3763,0.01426,467.5
196,2.0,2.04,0.3744,0.00294,469.9
197,3.0,2.05,0.3725,0.00173,472.4
198,2.0,2.05,0.3707,0.00825,475.1
199,0.0,2.02,0.3688,0.01154,477.7
200,11.0,2.12,0.367,0.00277,480.2
201,8.0,2.2,0.3651,0.00455,482.6
202,0.0,2.2,0.3633,0.0155,484.9
203,6.0,2.26,0.3615,0.00182,487.4
204,3.0,2.28,0.3597,0.0069,489.9
205,1.0,2.3,0.3579,0.00289,492.2
206,11.0,2.41,0.3561,0.0033,494.6
207,5.0,2.47,0.3543,0.00285,496.9
208,1.0,2.46,0.3525,0.00505,499.4
209,4.0,2.5,0.3508,0.0152,502.0
210,3.0,2.47,0.349,0.0088,504.6
211,1.0,2.5,0.3473,0.00331,507.1
212,1.0,2.49,0.3455,0.0066,509.7
213,3.0,2.49,0.3438,0.01012,512.4
214,1.0,2.46,0.3421,0.00417,515.2
215,1.0,2.45,0.3404,0.00263,517.7
216,2.0,2.47,0.3387,0.00567,520.2
217,5.0,2.49,0.337,0.00499,522.9
218,2.0,2.51,0.3353,0.00424,525.4
219,4.0,2.56,0.3336,0.00595,527.8
220,6.0,2.6,0.332,0.01041,530.2
221,7.0,2.65,0.3303,0.00297,532.9
222,3.0,2.68,0.3286,0.00297,535.4
223,7.0,2.75,0.327,0.0026,537.8
224,3.0,2.79,0.3254,0.00383,540.2
225,4.0,2.83,0.3237,0.0069,542.6
226,11.0,2.91,0.3221,0.00955,545.0
227,7.0,2.95,0.3205,0.01164,547.3
228,8.0,2.97,0.3189,0.00617,549.8
229,7.0,3.01,0.3173,0.00492,552.4
230,4.0,3.04,0.3157,0.00239,554.9
231,10.0,3.12,0.3141,0.00922,557.5
232,8.0,3.19,0.3126,0.00355,559.8
233,3.0,3.18,0.311,0.01116,562.2
234,1.0,3.18,0.3095,0.00584,564.5
235,8.0,3.23,0.3079,0.00384,566.8
236,6.0,3.23,0.3064,0.00314,569.3
237,8.0,3.32,0.3048,0.00145,571.8
238,0.0,3.32,0.3033,0.00375,574.3
239,8.0,3.41,0.3018,0.00356,576.7
240,4.0,3.43,0.3003,0.00569,579.3
241,10.0,3.45,0.2988,0.00695,581.7
242,3.0,3.47,0.2973,0.00864,584.2
243,8.0,3.52,0.2958,0.00686,586.5
244,-1.0,3.52,0.2943,0.00406,588.7
245,6.0,3.56,0.2929,0.00586,591.1
246,6.0,3.61,0.2914,0.00714,593.5
247,10.0,3.7,0.2899,0.01897,595.9
248,7.0,3.75,0.2885,0.00782,598.2
249,8.0,3.83,0.287,0.0191,600.4
250,3.0,3.87,0.2856,0.00422,602.7
251,13.0,3.94,0.2842,0.00514,605.0
252,8.0,4.01,0.2828,0.00832,607.5
253,4.0,4.03,0.2813,0.00311,610.0
254,9.0,4.07,0.2799,0.0194,612.4
255,3.0,4.04,0.2785,0.00797,614.7
256,12.0,4.12,0.2771,0.00385,617.0
257,11.0,4.22,0.2758,0.01927,619.3
258,9.0,4.3,0.2744,0.00654,621.7
259,5.0,4.36,0.273,0.01004,624.1
260,5.0,4.36,0.2716,0.00859,626.3
261,7.0,4.43,0.2703,0.00687,628.8
262,7.0,4.5,0.2689,0.00371,631.2
263,7.0,4.56,0.2676,0.00654,633.9
264,5.0,4.58,0.2663,0.0202,636.3
265,14.0,4.69,0.2649,0.00445,638.8
266,9.0,4.77,0.2636,0.00566,641.4
267,8.0,4.84,0.2623,0.00503,643.9
268,11.0,4.94,0.261,0.01482,646.5
269,8.0,4.97,0.2597,0.00281,649.0
270,11.0,5.1,0.2584,0.00985,651.7
271,11.0,5.2,0.2571,0.00671,654.3
272,9.0,5.29,0.2558,0.01032,656.9
273,7.0,5.36,0.2545,0.00454,659.4
274,9.0,5.34,0.2532,0.00818,662.0
275,11.0,5.41,0.252,0.00782,664.4
276,13.0,5.52,0.2507,0.0144,666.9
277,4.0,5.53,0.2495,0.01477,669.3
278,6.0,5.58,0.2482,0.00802,671.8
279,9.0,5.67,0.247,0.00463,674.3
280,10.0,5.75,0.2457,0.00423,676.5
281,4.0,5.73,0.2445,0.0124,679.0
282,4.0,5.77,0.2433,0.01023,681.3
283,1.0,5.75,0.2421,0.00745,683.7
284,5.0,5.76,0.2409,0.01171,686.1
285,6.0,5.81,0.2397,0.00621,688.7
286,11.0,5.86,0.2385,0.00932,691.0
287,2.0,5.81,0.2373,0.00535,693.5
288,5.0,5.77,0.2361,0.01524,695.8
289,7.0,5.84,0.2349,0.01169,698.2
290,8.0,5.87,0.2337,0.01177,700.5
291,9.0,5.95,0.2326,0.00609,702.9
292,12.0,6.03,0.2314,0.01867,705.1
293,7.0,6.07,0.2302,0.00535,708.0
294,9.0,6.15,0.2291,0.00576,710.4
295,15.0,6.23,0.2279,0.01434,713.0
296,11.0,6.32,0.2268,0.00695,715.6
297,11.0,6.4,0.2257,0.01345,717.9
298,4.0,6.42,0.2245,0.00701,720.3
299,8.0,6.5,0.2234,0.00908,722.5
300,7.0,6.46,0.2223,0.01116,724.8
301,6.0,6.44,0.2212,0.0069,727.1
302,9.0,6.53,0.2201,0.01268,729.5
