episode,score,moving_avg_100,epsilon,loss,elapsed_s
1,-2.0,-2.0,0.995,nan,2.3
2,0.0,-1.0,0.99,nan,4.4
3,-1.0,-1.0,0.9851,nan,6.3
4,2.0,-0.25,0.9801,0.00215,8.6
5,-3.0,-0.8,0.9752,0.00068,11.0
6,3.0,-0.167,0.9704,0.00766,13.4
7,-2.0,-0.429,0.9655,0.00043,16.2
8,-2.0,-0.625,0.9607,0.01186,18.8
9,0.0,-0.556,0.9559,0.00051,21.2
10,0.0,-0.5,0.9511,0.00724,23.7
11,2.0,-0.273,0.9464,0.00578,26.1
12,1.0,-0.167,0.9416,0.01704,28.5
13,0.0,-0.154,0.9369,0.00029,31.1
14,-1.0,-0.214,0.9322,0.00055,33.4
15,0.0,-0.2,0.9276,0.0006,35.7
16,0.0,-0.188,0.9229,0.00026,38.1
17,-1.0,-0.235,0.9183,0.00066,40.5
18,-1.0,-0.278,0.9137,0.00023,42.8
19,0.0,-0.263,0.9092,0.0004,45.3
20,-3.0,-0.4,0.9046,0.00025,47.8
21,0.0,-0.381,0.9001,0.00078,50.6
22,-3.0,-0.5,0.8956,0.00045,53.3
23,0.0,-0.478,0.8911,0.00022,55.8
24,1.0,-0.417,0.8867,0.01608,58.2
25,0.0,-0.4,0.8822,0.01233,60.8
26,2.0,-0.308,0.8778,0.00028,63.3
27,3.0,-0.185,0.8734,0.00349,65.8
28,0.0,-0.179,0.8691,0.00067,68.5
29,1.0,-0.138,0.8647,0.00064,70.8
30,0.0,-0.133,0.8604,0.00031,73.1
31,2.0,-0.065,0.8561,0.00169,75.4
32,-2.0,-0.125,0.8518,0.00059,77.7
33,1.0,-0.091,0.8475,0.00051,80.1
34,3.0,0.0,0.8433,0.00723,82.3
35,2.0,0.057,0.8391,0.00131,84.6
36,3.0,0.139,0.8349,0.00638,87.0
37,4.0,0.243,0.8307,0.00699,89.5
38,1.0,0.263,0.8266,0.00045,92.0
39,-1.0,0.231,0.8224,0.00802,94.2
40,1.0,0.25,0.8183,0.0003,96.3
41,2.0,0.293,0.8142,0.00035,98.6
42,2.0,0.333,0.8102,0.00036,100.8
43,0.0,0.326,0.8061,0.00042,103.4
44,2.0,0.364,0.8021,0.00848,105.7
45,-1.0,0.333,0.7981,0.00187,108.1
46,0.0,0.326,0.7941,0.0005,110.3
47,-1.0,0.298,0.7901,0.00509,112.5
48,0.0,0.292,0.7862,0.00035,114.8
49,1.0,0.306,0.7822,0.00029,117.2
50,3.0,0.36,0.7783,0.00048,119.5
51,0.0,0.353,0.7744,0.00045,121.7
52,3.0,0.404,0.7705,0.00077,124.0
53,2.0,0.434,0.7667,0.00218,126.3
54,1.0,0.444,0.7629,0.00035,128.6
55,0.0,0.436,0.759,0.00077,130.9
56,1.0,0.446,0.7553,0.00108,133.2
57,0.0,0.439,0.7515,0.00082,135.6
58,0.0,0.431,0.7477,0.00023,138.0
59,2.0,0.458,0.744,0.00203,140.2
60,1.0,0.467,0.7403,0.00032,142.5
61,0.0,0.459,0.7366,0.00088,144.8
62,1.0,0.468,0.7329,0.00066,147.1
63,-1.0,0.444,0.7292,0.00225,149.2
64,1.0,0.453,0.7256,0.0009,151.4
65,1.0,0.462,0.7219,0.00216,153.5
66,2.0,0.485,0.7183,0.00146,155.6
67,2.0,0.507,0.7147,0.00112,157.8
68,1.0,0.515,0.7112,0.00764,160.1
69,0.0,0.507,0.7076,0.001,162.3
70,-3.0,0.457,0.7041,0.00034,164.5
71,3.0,0.493,0.7005,0.00107,166.6
72,-1.0,0.472,0.697,0.00063,168.9
73,-3.0,0.425,0.6936,0.00774,171.0
74,0.0,0.419,0.6901,0.00234,173.3
75,0.0,0.413,0.6866,0.00072,175.7
76,3.0,0.447,0.6832,0.00064,177.9
77,0.0,0.442,0.6798,0.00182,180.0
78,-3.0,0.397,0.6764,0.00167,182.2
79,-1.0,0.38,0.673,0.00106,184.4
80,2.0,0.4,0.6696,0.00131,186.5
81,2.0,0.42,0.6663,0.00108,188.8
82,0.0,0.415,0.663,0.00093,191.0
83,8.0,0.506,0.6597,0.0098,193.2
84,3.0,0.536,0.6564,0.0013,195.5
85,2.0,0.553,0.6531,0.0009,197.8
86,1.0,0.558,0.6498,0.00193,200.0
87,3.0,0.586,0.6466,0.00166,202.3
88,0.0,0.58,0.6433,0.004,204.8
89,3.0,0.607,0.6401,0.00226,207.0
90,2.0,0.622,0.6369,0.00332,209.0
91,-2.0,0.593,0.6337,0.00986,211.3
