episode,score,moving_avg_100,epsilon,loss,elapsed_s
1,0.0,0.0,0.995,nan,2.2
2,-2.0,-1.0,0.99,nan,4.0
3,-2.0,-1.333,0.9851,nan,5.7
4,-1.0,-1.25,0.9801,0.0019,7.7
5,-2.0,-1.4,0.9752,0.00283,9.8
6,0.0,-1.167,0.9704,0.00446,12.1
7,2.0,-0.714,0.9655,0.00287,14.4
8,1.0,-0.5,0.9607,0.00318,16.5
9,3.0,-0.111,0.9559,0.00657,18.8
10,1.0,0.0,0.9511,0.00218,21.0
11,-1.0,-0.091,0.9464,0.00087,23.2
12,0.0,-0.083,0.9416,0.01176,25.3
13,0.0,-0.077,0.9369,0.00114,27.5
14,2.0,0.071,0.9322,0.00562,29.7
15,1.0,0.133,0.9276,0.00397,31.8
16,2.0,0.25,0.9229,0.00063,34.1
17,-1.0,0.176,0.9183,0.00108,36.3
18,1.0,0.222,0.9137,0.00427,38.4
19,1.0,0.263,0.9092,0.00783,40.6
20,0.0,0.25,0.9046,0.00082,42.8
21,0.0,0.238,0.9001,0.00082,44.9
22,0.0,0.227,0.8956,0.00086,47.0
23,1.0,0.261,0.8911,0.00064,49.1
24,-1.0,0.208,0.8867,0.0062,51.2
25,1.0,0.24,0.8822,0.00066,53.4
26,0.0,0.231,0.8778,0.00086,55.5
27,0.0,0.222,0.8734,0.00767,57.6
28,0.0,0.214,0.8691,0.00053,59.8
29,0.0,0.207,0.8647,0.00732,61.9
30,1.0,0.233,0.8604,0.00087,64.5
31,-2.0,0.161,0.8561,0.00066,66.8
32,-1.0,0.125,0.8518,0.00053,69.1
33,0.0,0.121,0.8475,0.00626,71.3
34,0.0,0.118,0.8433,0.00059,73.7
35,0.0,0.114,0.8391,0.00058,76.1
36,1.0,0.139,0.8349,0.0049,78.6
37,3.0,0.216,0.8307,0.00095,81.1
38,-2.0,0.158,0.8266,0.00063,83.4
39,0.0,0.154,0.8224,0.0005,85.6
40,3.0,0.225,0.8183,0.0059,88.0
41,1.0,0.244,0.8142,0.00048,90.2
42,2.0,0.286,0.8102,0.00078,92.7
43,0.0,0.279,0.8061,0.00479,95.2
44,0.0,0.273,0.8021,0.00093,97.5
45,2.0,0.311,0.7981,0.00039,99.8
46,0.0,0.304,0.7941,0.00025,102.0
47,2.0,0.34,0.7901,0.00041,104.2
48,2.0,0.375,0.7862,0.00022,106.3
49,1.0,0.388,0.7822,0.00055,108.5
50,2.0,0.42,0.7783,0.00102,110.6
51,2.0,0.451,0.7744,0.00034,112.7
52,0.0,0.442,0.7705,0.0071,114.8
53,4.0,0.509,0.7667,0.00042,116.8
54,0.0,0.5,0.7629,0.00148,119.1
55,-2.0,0.455,0.759,0.002,121.2
56,-2.0,0.411,0.7553,0.00647,123.5
57,1.0,0.421,0.7515,0.00157,125.7
58,2.0,0.448,0.7477,0.00052,127.8
59,3.0,0.492,0.744,0.00392,129.9
60,2.0,0.517,0.7403,0.00077,132.0
61,0.0,0.508,0.7366,0.00068,134.2
62,2.0,0.532,0.7329,0.00065,136.4
63,0.0,0.524,0.7292,0.00082,138.5
64,0.0,0.516,0.7256,0.00103,140.5
65,3.0,0.554,0.7219,0.00191,142.6
66,1.0,0.561,0.7183,0.00103,144.7
67,1.0,0.567,0.7147,0.00125,147.0
68,3.0,0.603,0.7112,0.00653,149.1
69,5.0,0.667,0.7076,0.00824,151.3
70,1.0,0.671,0.7041,0.00131,153.5
71,2.0,0.69,0.7005,0.02549,155.6
72,-1.0,0.667,0.697,0.00126,157.8
73,3.0,0.699,0.6936,0.00144,159.7
74,2.0,0.716,0.6901,0.00331,162.0
75,0.0,0.707,0.6866,0.00271,164.1
76,2.0,0.724,0.6832,0.00139,166.1
77,2.0,0.74,0.6798,0.00067,168.4
78,3.0,0.769,0.6764,0.0083,170.5
79,2.0,0.785,0.673,0.00181,172.9
80,6.0,0.85,0.6696,0.00111,175.2
81,5.0,0.901,0.6663,0.00049,177.5
82,2.0,0.915,0.663,0.00216,180.0
