episode,score,moving_avg_100,epsilon,loss,elapsed_s
1,1.0,1.0,0.0,nan,2.7
2,0.0,0.5,0.0,nan,4.9
3,1.0,0.667,0.0,nan,7.2
4,1.0,0.75,0.0,0.00992,10.0
5,1.0,0.8,0.0,0.01235,13.2
6,0.0,0.667,0.0,0.01042,16.4
7,0.0,0.571,0.0,0.00822,19.5
8,1.0,0.625,0.0,0.01474,22.8
9,-2.0,0.333,0.0,0.00671,26.2
10,0.0,0.3,0.0,0.00587,29.9
11,-1.0,0.182,0.0,0.00555,32.9
12,-1.0,0.083,0.0,0.00542,36.0
13,0.0,0.077,0.0,0.00173,39.1
14,0.0,0.071,0.0,0.00425,42.3
15,0.0,0.067,0.0,0.00599,45.3
16,2.0,0.188,0.0,0.00588,48.4
17,1.0,0.235,0.0,0.00366,51.7
18,1.0,0.278,0.0,0.0128,55.0
19,1.0,0.316,0.0,0.00791,58.4
20,1.0,0.35,0.0,0.00568,61.7
21,1.0,0.381,0.0,0.00285,65.0
22,2.0,0.455,0.0,0.00311,68.5
23,5.0,0.652,0.0,0.00579,71.9
24,2.0,0.708,0.0,0.00762,75.1
25,1.0,0.72,0.0,0.00544,78.5
26,2.0,0.769,0.0,0.00562,81.8
27,3.0,0.852,0.0,0.00619,85.1
28,0.0,0.821,0.0,0.00491,88.3
29,2.0,0.862,0.0,0.0022,91.7
30,0.0,0.833,0.0,0.00499,95.0
31,1.0,0.839,0.0,0.00484,98.2
32,1.0,0.844,0.0,0.00166,101.5
33,1.0,0.848,0.0,0.00658,104.6
34,1.0,0.853,0.0,0.00165,108.3
35,2.0,0.886,0.0,0.00644,112.5
36,1.0,0.889,0.0,0.00382,115.8
37,5.0,1.0,0.0,0.00537,119.2
38,3.0,1.053,0.0,0.00571,122.4
39,3.0,1.103,0.0,0.00353,125.6
40,2.0,1.125,0.0,0.00538,129.1
41,9.0,1.317,0.0,0.00464,132.3
42,4.0,1.381,0.0,0.00469,135.6
43,3.0,1.419,0.0,0.00456,139.1
44,3.0,1.455,0.0,0.00653,142.5
45,8.0,1.6,0.0,0.0064,145.7
46,3.0,1.63,0.0,0.00565,149.0
47,7.0,1.745,0.0,0.00572,152.2
48,4.0,1.792,0.0,0.00512,155.1
49,0.0,1.755,0.0,0.0041,158.3
50,4.0,1.8,0.0,0.01007,161.2
51,5.0,1.863,0.0,0.01148,164.2
52,3.0,1.885,0.0,0.00411,167.2
53,10.0,2.038,0.0,0.00581,170.2
54,4.0,2.074,0.0,0.00426,173.2
55,11.0,2.236,0.0,0.00753,176.2
56,4.0,2.268,0.0,0.00761,179.2
57,17.0,2.526,0.0,0.00582,182.4
58,1.0,2.5,0.0,0.00351,185.7
59,1.0,2.475,0.0,0.01002,188.7
60,1.0,2.45,0.0,0.0047,191.7
61,5.0,2.492,0.0,0.00543,194.6
62,12.0,2.645,0.0,0.00594,197.4
63,8.0,2.73,0.0,0.00917,200.4
64,6.0,2.781,0.0,0.00565,203.4
65,18.0,3.015,0.0,0.00626,206.6
66,11.0,3.136,0.0,0.00434,209.9
67,12.0,3.269,0.0,0.00605,213.2
68,6.0,3.309,0.0,0.00581,216.1
69,11.0,3.42,0.0,0.00563,218.9
70,8.0,3.486,0.0,0.00452,221.9
71,10.0,3.577,0.0,0.00631,224.8
72,7.0,3.625,0.0,0.01196,227.8
73,7.0,3.671,0.0,0.00795,230.8
74,16.0,3.838,0.0,0.01438,234.0
75,15.0,3.987,0.0,0.01254,237.2
76,7.0,4.026,0.0,0.01591,240.3
77,11.0,4.117,0.0,0.0094,243.4
78,9.0,4.179,0.0,0.00629,246.5
79,1.0,4.139,0.0,0.00778,249.6
80,6.0,4.162,0.0,0.00747,252.7
81,10.0,4.235,0.0,0.01402,256.0
82,4.0,4.232,0.0,0.00726,259.1
83,6.0,4.253,0.0,0.01525,262.9
84,6.0,4.274,0.0,0.00905,266.2
85,14.0,4.388,0.0,0.01144,269.3
86,7.0,4.419,0.0,0.00635,272.3
87,3.0,4.402,0.0,0.00688,275.4
88,16.0,4.534,0.0,0.0108,278.5
89,8.0,4.573,0.0,0.01172,281.6
90,11.0,4.644,0.0,0.01005,284.8
91,9.0,4.692,0.0,0.00703,287.9
92,6.0,4.707,0.0,0.02075,291.0
93,1.0,4.667,0.0,0.00779,293.9
94,1.0,4.628,0.0,0.00967,296.9
95,4.0,4.621,0.0,0.02121,300.1
96,9.0,4.667,0.0,0.00861,303.0
97,14.0,4.763,0.0,0.01329,305.9
98,2.0,4.735,0.0,0.01602,308.9
99,5.0,4.737,0.0,0.01192,311.9
100,12.0,4.81,0.0,0.01476,315.0
101,5.0,4.85,0.0,0.00586,318.0
102,9.0,4.94,0.0,0.01049,321.0
103,3.0,4.96,0.0,0.01152,324.1
104,8.0,5.03,0.0,0.01194,327.5
105,11.0,5.13,0.0,0.01712,330.5
106,11.0,5.24,0.0,0.01132,333.6
107,10.0,5.34,0.0,0.01095,336.6
108,11.0,5.44,0.0,0.01015,339.6
109,8.0,5.54,0.0,0.01732,342.7
110,12.0,5.66,0.0,0.01461,345.7
111,10.0,5.77,0.0,0.00861,348.6
112,11.0,5.89,0.0,0.0121,351.5
113,12.0,6.01,0.0,0.00942,354.4
114,16.0,6.17,0.0,0.00954,357.5
115,10.0,6.27,0.0,0.0124,360.6
116,14.0,6.39,0.0,0.0153,363.7
117,13.0,6.51,0.0,0.01858,367.1
118,13.0,6.63,0.0,0.0116,370.4
119,8.0,6.7,0.0,0.02092,373.4
120,14.0,6.83,0.0,0.01667,376.3
121,10.0,6.92,0.0,0.01173,379.3
122,16.0,7.06,0.0,0.011,382.2
123,8.0,7.09,0.0,0.013,385.4
124,11.0,7.18,0.0,0.02398,388.8
125,13.0,7.3,0.0,0.02256,391.8
126,11.0,7.39,0.0,0.01024,394.7
127,12.0,7.48,0.0,0.01187,397.6
128,15.0,7.63,0.0,0.01375,400.5
129,14.0,7.75,0.0,0.01282,403.6
130,10.0,7.85,0.0,0.01535,406.9
131,8.0,7.92,0.0,0.01449,409.9
132,16.0,8.07,0.0,0.0227,413.0
133,8.0,8.14,0.0,0.02089,416.2
134,4.0,8.17,0.0,0.01792,419.2
135,12.0,8.27,0.0,0.01053,422.3
136,11.0,8.37,0.0,0.01125,425.4
137,19.0,8.51,0.0,0.01496,428.8
138,18.0,8.66,0.0,0.01579,432.1
139,7.0,8.7,0.0,0.02314,435.2
140,4.0,8.72,0.0,0.02466,438.4
141,8.0,8.71,0.0,0.02106,441.5
142,14.0,8.81,0.0,0.0143,444.8
143,7.0,8.85,0.0,0.01437,448.2
144,10.0,8.92,0.0,0.01328,451.4
145,9.0,8.93,0.0,0.00671,454.4
146,20.0,9.1,0.0,0.01122,457.5
147,10.0,9.13,0.0,0.01586,460.5
148,8.0,9.17,0.0,0.02296,463.8
149,5.0,9.22,0.0,0.0233,467.1
150,14.0,9.32,0.0,0.01213,470.2
151,17.0,9.44,0.0,0.01805,473.3
152,14.0,9.55,0.0,0.02419,476.5
153,10.0,9.55,0.0,0.01131,479.4
154,12.0,9.63,0.0,0.01557,482.6
155,9.0,9.61,0.0,0.02539,485.6
156,17.0,9.74,0.0,0.01423,488.7
157,12.0,9.69,0.0,0.0135,491.8
158,13.0,9.81,0.0,0.0111,494.7
159,17.0,9.97,0.0,0.02724,497.6
160,15.0,10.11,0.0,0.01508,500.7
161,19.0,10.25,0.0,0.01609,503.8
162,15.0,10.28,0.0,0.02262,507.0
163,11.0,10.31,0.0,0.01649,510.0
164,1.0,10.26,0.0,0.01712,512.9
165,11.0,10.19,0.0,0.02205,516.0
166,11.0,10.19,0.0,0.0201,518.9
167,14.0,10.21,0.0,0.01404,522.0
168,15.0,10.3,0.0,0.01579,525.0
169,18.0,10.37,0.0,0.01124,527.7
170,10.0,10.39,0.0,0.0153,530.7
171,9.0,10.38,0.0,0.02433,533.6
172,15.0,10.46,0.0,0.01557,536.7
173,15.0,10.54,0.0,0.01305,539.9
174,12.0,10.5,0.0,0.02077,542.9
175,15.0,10.5,0.0,0.01722,546.1
176,9.0,10.52,0.0,0.01683,549.0
177,14.0,10.55,0.0,0.01715,552.0
178,17.0,10.63,0.0,0.0079,555.0
179,16.0,10.78,0.0,0.01611,557.9
180,18.0,10.9,0.0,0.01107,560.9
181,17.0,10.97,0.0,0.01583,563.9
182,7.0,11.0,0.0,0.02091,567.1
183,16.0,11.1,0.0,0.02005,570.0
184,8.0,11.12,0.0,0.01804,573.0
185,13.0,11.11,0.0,0.01221,575.9
186,20.0,11.24,0.0,0.01552,578.9
187,21.0,11.42,0.0,0.01599,581.9
188,16.0,11.42,0.0,0.02683,584.8
189,7.0,11.41,0.0,0.01099,587.8
190,19.0,11.49,0.0,0.02546,590.8
191,18.0,11.58,0.0,0.02144,594.4
