episode,score,moving_avg_100,epsilon,loss,elapsed_s
129,3.0,1.21,0.5238,0.00078,307.4
130,8.0,1.29,0.5212,0.00073,309.8
131,3.0,1.33,0.5186,0.00838,311.9
132,5.0,1.38,0.516,0.00315,314.1
133,6.0,1.45,0.5134,0.0022,316.5
134,5.0,1.51,0.5108,0.00358,319.0
135,0.0,1.5,0.5083,0.00319,321.3
136,1.0,1.48,0.5058,0.00137,323.7
137,7.0,1.54,0.5032,0.00651,326.2
138,2.0,1.58,0.5007,0.00188,328.3
139,2.0,1.6,0.4982,0.00175,330.7
140,7.0,1.65,0.4957,0.00705,333.2
141,0.0,1.64,0.4932,0.0022,335.7
142,5.0,1.69,0.4908,0.00526,338.1
143,2.0,1.69,0.4883,0.0089,340.5
144,4.0,1.72,0.4859,0.0021,342.9
145,3.0,1.75,0.4834,0.01999,345.2
146,6.0,1.8,0.481,0.00746,347.5
147,6.0,1.86,0.4786,0.00482,350.0
148,2.0,1.88,0.4762,0.00356,352.4
149,1.0,1.92,0.4738,0.01538,354.9
150,4.0,1.97,0.4715,0.00098,357.3
151,3.0,1.99,0.4691,0.0024,359.6
152,8.0,2.09,0.4668,0.00376,362.0
153,4.0,2.13,0.4644,0.00929,364.4
154,3.0,2.15,0.4621,0.01179,366.9
155,3.0,2.15,0.4598,0.00845,369.3
156,3.0,2.17,0.4575,0.00172,371.7
157,3.0,2.2,0.4552,0.01664,374.1
158,2.0,2.23,0.4529,0.00171,376.6
159,6.0,2.28,0.4507,0.01568,379.0
160,1.0,2.29,0.4484,0.0124,381.3
161,7.0,2.36,0.4462,0.00263,383.8
162,5.0,2.39,0.444,0.00271,386.2
163,9.0,2.45,0.4417,0.00373,388.5
164,5.0,2.5,0.4395,0.00795,390.9
165,6.0,2.55,0.4373,0.00753,393.3
166,5.0,2.6,0.4351,0.0025,395.7
167,6.0,2.66,0.433,0.00188,398.2
168,4.0,2.68,0.4308,0.01057,400.6
169,3.0,2.7,0.4286,0.01078,402.9
170,2.0,2.69,0.4265,0.00346,405.1
171,3.0,2.73,0.4244,0.00441,407.4
172,6.0,2.78,0.4223,0.00309,409.7
173,7.0,2.84,0.4201,0.01087,412.2
174,5.0,2.9,0.418,0.0023,414.7
175,7.0,2.97,0.4159,0.0033,417.0
176,4.0,3.02,0.4139,0.00296,419.3
177,6.0,3.05,0.4118,0.00352,421.7
178,4.0,3.09,0.4097,0.0029,424.1
179,8.0,3.17,0.4077,0.00592,426.5
180,6.0,3.19,0.4057,0.00431,429.0
181,7.0,3.26,0.4036,0.00304,431.4
182,5.0,3.3,0.4016,0.00266,433.6
183,4.0,3.33,0.3996,0.00997,436.0
184,9.0,3.42,0.3976,0.00485,438.3
185,7.0,3.5,0.3956,0.0124,440.5
186,9.0,3.58,0.3936,0.00646,442.9
187,4.0,3.6,0.3917,0.00307,445.2
188,5.0,3.62,0.3897,0.01329,447.7
189,5.0,3.67,0.3878,0.00858,450.1
190,5.0,3.73,0.3858,0.00201,452.6
191,4.0,3.73,0.3839,0.00215,455.2
192,4.0,3.75,0.382,0.00691,457.6
193,11.0,3.81,0.3801,0.00302,460.0
194,2.0,3.81,0.3782,0.008,462.3
195,6.0,3.88,0.3763,0.00627,464.8
196,10.0,3.97,0.3744,0.00373,467.1
197,7.0,4.03,0.3725,0.00891,469.5
198,8.0,4.08,0.3707,0.00209,472.0
199,6.0,4.11,0.3688,0.01316,474.6
200,3.0,4.14,0.367,0.00429,477.2
201,13.0,4.27,0.3651,0.01296,479.7
202,7.0,4.34,0.3633,0.00485,482.1
203,8.0,4.41,0.3615,0.01169,484.4
204,3.0,4.41,0.3597,0.01983,486.8
205,5.0,4.44,0.3579,0.00439,489.2
206,5.0,4.41,0.3561,0.00557,491.6
207,4.0,4.45,0.3543,0.01434,493.9
208,9.0,4.54,0.3525,0.00777,496.2
209,8.0,4.57,0.3508,0.0038,498.8
210,8.0,4.59,0.349,0.00541,501.2
211,7.0,4.63,0.3473,0.01198,503.8
212,10.0,4.68,0.3455,0.00881,506.4
213,3.0,4.71,0.3438,0.00406,508.9
214,6.0,4.74,0.3421,0.00616,511.5
215,3.0,4.76,0.3404,0.00381,514.2
216,3.0,4.79,0.3387,0.01037,516.8
217,10.0,4.87,0.337,0.00639,519.4
218,12.0,4.99,0.3353,0.01385,522.0
219,5.0,5.0,0.3336,0.0063,524.5
220,6.0,5.01,0.332,0.00785,526.9
221,6.0,5.03,0.3303,0.00676,529.4
222,7.0,5.11,0.3286,0.00478,532.0
223,4.0,5.12,0.327,0.0168,534.5
224,4.0,5.14,0.3254,0.00739,536.9
225,14.0,5.29,0.3237,0.00437,539.3
226,10.0,5.37,0.3221,0.00327,541.7
227,6.0,5.41,0.3205,0.0097,544.0
228,10.0,5.43,0.3189,0.00396,546.4
229,6.0,5.46,0.3173,0.00524,548.8
230,6.0,5.44,0.3157,0.01313,551.3
231,9.0,5.5,0.3141,0.00501,553.9
232,10.0,5.55,0.3126,0.00487,556.3
233,5.0,5.54,0.311,0.00615,558.7
234,6.0,5.55,0.3095,0.00551,561.1
235,10.0,5.65,0.3079,0.00497,563.4
236,2.0,5.66,0.3064,0.01222,565.6
237,11.0,5.7,0.3048,0.0081,568.0
