episode,score,moving_avg_100,epsilon,loss,elapsed_s
91,-2.0,0.484,0.6337,0.00056,211.9
92,4.0,0.522,0.6306,0.00238,214.0
93,2.0,0.538,0.6274,0.00062,216.1
94,4.0,0.574,0.6243,0.00792,218.3
95,3.0,0.6,0.6211,0.00266,220.4
96,4.0,0.635,0.618,0.00159,222.6
97,1.0,0.639,0.6149,0.0088,224.8
98,3.0,0.663,0.6119,0.00045,226.9
99,3.0,0.687,0.6088,0.00316,229.2
100,4.0,0.72,0.6058,0.00069,231.4
101,0.0,0.72,0.6027,0.00258,233.7
102,2.0,0.73,0.5997,0.00031,235.8
103,4.0,0.76,0.5967,0.00148,238.0
104,3.0,0.8,0.5937,0.00935,240.4
105,0.0,0.79,0.5908,0.00126,242.6
106,0.0,0.8,0.5878,0.00101,244.9
107,6.0,0.85,0.5849,0.00144,247.1
108,2.0,0.87,0.582,0.0111,249.3
109,3.0,0.9,0.579,0.00759,251.4
110,1.0,0.93,0.5762,0.00154,253.7
111,4.0,0.96,0.5733,0.00871,255.9
112,1.0,0.98,0.5704,0.00154,258.0
113,5.0,1.04,0.5676,0.00099,260.1
114,1.0,1.05,0.5647,0.00278,262.0
115,4.0,1.07,0.5619,0.00125,264.6
116,2.0,1.11,0.5591,0.00151,266.9
117,4.0,1.14,0.5563,0.00309,269.1
118,6.0,1.2,0.5535,0.01153,271.3
119,1.0,1.21,0.5507,0.00693,273.4
120,2.0,1.23,0.548,0.00423,275.5
121,-2.0,1.21,0.5452,0.01043,277.6
122,2.0,1.23,0.5425,0.00253,279.8
123,-1.0,1.21,0.5398,0.00163,282.0
124,6.0,1.28,0.5371,0.00319,284.0
125,6.0,1.35,0.5344,0.0033,286.2
126,4.0,1.39,0.5318,0.00112,288.4
127,-2.0,1.38,0.5291,0.00267,290.7
128,5.0,1.43,0.5264,0.00648,292.8
129,4.0,1.49,0.5238,0.00253,294.9
130,-1.0,1.48,0.5212,0.00229,297.0
131,3.0,1.52,0.5186,0.00484,299.0
132,6.0,1.6,0.516,0.00204,301.0
133,4.0,1.64,0.5134,0.00525,303.1
134,6.0,1.71,0.5108,0.00263,305.5
135,8.0,1.8,0.5083,0.00371,307.7
136,6.0,1.86,0.5058,0.00177,310.1
137,2.0,1.88,0.5032,0.00165,312.7
138,2.0,1.86,0.5007,0.00604,315.1
139,5.0,1.91,0.4982,0.01011,317.6
140,3.0,1.94,0.4957,0.01092,320.2
141,3.0,1.96,0.4932,0.00147,322.4
142,7.0,2.03,0.4908,0.00509,324.9
143,2.0,2.05,0.4883,0.00296,327.3
144,2.0,2.05,0.4859,0.00338,329.5
145,4.0,2.11,0.4834,0.00723,331.8
146,3.0,2.13,0.481,0.0097,334.2
147,4.0,2.16,0.4786,0.00863,336.5
148,5.0,2.19,0.4762,0.01197,338.7
149,2.0,2.22,0.4738,0.00406,341.1
150,1.0,2.2,0.4715,0.00524,343.5
151,2.0,2.22,0.4691,0.00364,345.8
152,3.0,2.26,0.4668,0.00488,348.1
153,2.0,2.28,0.4644,0.00322,350.4
154,6.0,2.33,0.4621,0.00373,352.7
155,3.0,2.36,0.4598,0.00786,355.2
156,5.0,2.41,0.4575,0.00805,357.7
157,5.0,2.43,0.4552,0.00498,360.0
158,7.0,2.51,0.4529,0.00381,362.2
159,3.0,2.51,0.4507,0.01259,364.4
160,6.0,2.57,0.4484,0.00936,366.7
161,13.0,2.75,0.4462,0.00383,369.2
162,3.0,2.75,0.444,0.00518,371.6
163,2.0,2.74,0.4417,0.0111,374.0
164,2.0,2.75,0.4395,0.00483,376.2
165,5.0,2.79,0.4373,0.00707,378.6
166,3.0,2.79,0.4351,0.0073,380.9
167,8.0,2.87,0.433,0.01424,383.1
168,7.0,2.91,0.4308,0.00732,385.3
169,3.0,2.94,0.4286,0.00716,387.3
170,6.0,2.98,0.4265,0.0036,389.4
171,6.0,3.05,0.4244,0.00822,391.6
172,9.0,3.13,0.4223,0.00791,393.6
173,3.0,3.16,0.4201,0.00312,395.6
174,5.0,3.21,0.418,0.00535,398.0
175,7.0,3.27,0.4159,0.00816,400.2
176,8.0,3.36,0.4139,0.00896,402.3
177,1.0,3.35,0.4118,0.00232,404.4
178,10.0,3.44,0.4097,0.01255,406.6
179,0.0,3.43,0.4077,0.00866,408.9
180,4.0,3.44,0.4057,0.0045,411.1
181,6.0,3.47,0.4036,0.00675,413.2
182,6.0,3.48,0.4016,0.00654,415.4
183,5.0,3.52,0.3996,0.00767,417.5
184,4.0,3.52,0.3976,0.00505,419.5
185,12.0,3.61,0.3956,0.01578,421.8
186,6.0,3.68,0.3936,0.00742,424.2
187,11.0,3.77,0.3917,0.00676,426.4
188,4.0,3.79,0.3897,0.00646,428.7
189,3.0,3.8,0.3878,0.00299,430.9
190,1.0,3.81,0.3858,0.00769,433.1
191,3.0,3.86,0.3839,0.00735,435.3
192,5.0,3.87,0.382,0.00516,437.5
193,12.0,3.97,0.3801,0.00283,439.9
194,7.0,4.0,0.3782,0.00552,442.1
195,10.0,4.07,0.3763,0.00455,444.3
196,5.0,4.08,0.3744,0.00253,446.4
197,13.0,4.2,0.3725,0.00652,448.6
198,4.0,4.21,0.3707,0.01401,451.0
199,8.0,4.26,0.3688,0.00671,453.3
200,7.0,4.29,0.367,0.00554,455.4
201,3.0,4.32,0.3651,0.00801,457.7
202,7.0,4.37,0.3633,0.0071,459.9
203,4.0,4.37,0.3615,0.00391,462.0
204,8.0,4.42,0.3597,0.00756,464.3
205,4.0,4.46,0.3579,0.00564,466.5
206,12.0,4.58,0.3561,0.00534,468.8
207,6.0,4.58,0.3543,0.0097,471.0
208,2.0,4.58,0.3525,0.00841,473.5
209,5.0,4.6,0.3508,0.01349,475.9
210,1.0,4.6,0.349,0.00615,478.4
211,6.0,4.62,0.3473,0.00505,480.8
212,6.0,4.67,0.3455,0.00955,483.1
213,7.0,4.69,0.3438,0.00811,485.5
214,8.0,4.76,0.3421,0.00782,487.9
215,8.0,4.8,0.3404,0.00624,490.1
216,5.0,4.83,0.3387,0.00742,492.4
217,9.0,4.88,0.337,0.01241,494.7
218,5.0,4.87,0.3353,0.00635,496.9
219,3.0,4.89,0.3336,0.00766,499.2
220,10.0,4.97,0.332,0.00632,501.4
221,4.0,5.03,0.3303,0.02568,503.7
222,10.0,5.11,0.3286,0.00474,506.1
223,10.0,5.22,0.327,0.00582,508.5
224,5.0,5.21,0.3254,0.00435,510.7
225,8.0,5.23,0.3237,0.00478,513.0
226,8.0,5.27,0.3221,0.02089,515.0
227,5.0,5.34,0.3205,0.0047,517.0
228,2.0,5.31,0.3189,0.01152,519.3
229,7.0,5.34,0.3173,0.00632,521.4
230,11.0,5.46,0.3157,0.01972,523.8
231,7.0,5.5,0.3141,0.0153,525.9
232,5.0,5.49,0.3126,0.01086,528.2
233,4.0,5.49,0.311,0.00626,530.5
234,10.0,5.53,0.3095,0.0152,532.8
235,10.0,5.55,0.3079,0.00704,535.2
236,6.0,5.55,0.3064,0.00902,537.5
237,5.0,5.58,0.3048,0.01719,539.7
238,10.0,5.66,0.3033,0.00453,541.9
239,0.0,5.61,0.3018,0.01466,544.2
240,5.0,5.63,0.3003,0.00549,546.4
241,5.0,5.65,0.2988,0.01488,548.5
242,9.0,5.67,0.2973,0.00747,550.7
243,7.0,5.72,0.2958,0.00553,552.9
244,6.0,5.76,0.2943,0.00829,555.1
245,16.0,5.88,0.2929,0.00502,558.0
246,7.0,5.92,0.2914,0.00804,560.4
247,10.0,5.98,0.2899,0.00433,562.9
248,6.0,5.99,0.2885,0.01303,565.2
249,7.0,6.04,0.287,0.00763,567.4
250,1.0,6.04,0.2856,0.00436,569.8
251,9.0,6.11,0.2842,0.00481,572.2
252,8.0,6.16,0.2828,0.00511,574.6
253,6.0,6.2,0.2813,0.00328,576.7
254,9.0,6.23,0.2799,0.00941,579.0
255,6.0,6.26,0.2785,0.01045,581.1
256,10.0,6.31,0.2771,0.00681,583.3
257,8.0,6.34,0.2758,0.01471,585.7
258,7.0,6.34,0.2744,0.00953,588.1
259,9.0,6.4,0.273,0.01608,590.4
260,12.0,6.46,0.2716,0.00778,592.6
261,3.0,6.36,0.2703,0.01451,595.0
262,7.0,6.4,0.2689,0.00932,597.6
263,6.0,6.44,0.2676,0.00894,600.0
264,5.0,6.47,0.2663,0.00707,602.3
265,8.0,6.5,0.2649,0.01306,604.6
266,4.0,6.51,0.2636,0.01007,606.9
267,10.0,6.53,0.2623,0.00581,609.2
268,13.0,6.59,0.261,0.00503,611.5
269,3.0,6.59,0.2597,0.01116,613.9
270,12.0,6.65,0.2584,0.00684,616.3
271,13.0,6.72,0.2571,0.01248,618.7
272,11.0,6.74,0.2558,0.01523,621.0
273,5.0,6.76,0.2545,0.01245,623.4
274,8.0,6.79,0.2532,0.01211,625.6
275,10.0,6.82,0.252,0.02469,628.0
276,11.0,6.85,0.2507,0.00439,630.3
277,3.0,6.87,0.2495,0.0316,632.6
278,6.0,6.83,0.2482,0.01396,634.7
279,9.0,6.92,0.247,0.00827,636.7
280,8.0,6.96,0.2457,0.01026,639.0
281,9.0,6.99,0.2445,0.01362,641.1
282,5.0,6.98,0.2433,0.02758,643.4
283,8.0,7.01,0.2421,0.00772,645.7
284,9.0,7.06,0.2409,0.01545,648.2
285,11.0,7.05,0.2397,0.00786,650.5
286,13.0,7.12,0.2385,0.00833,652.6
287,3.0,7.04,0.2373,0.00862,655.0
288,8.0,7.08,0.2361,0.00652,657.1
289,5.0,7.1,0.2349,0.01396,659.2
290,11.0,7.2,0.2337,0.00648,661.2
291,11.0,7.28,0.2326,0.00538,663.4
292,10.0,7.33,0.2314,0.01444,665.7
293,7.0,7.28,0.2302,0.01048,668.0
294,12.0,7.33,0.2291,0.00813,670.4
295,6.0,7.29,0.2279,0.00289,672.7
296,3.0,7.27,0.2268,0.01181,675.0
297,7.0,7.21,0.2257,0.02379,677.4
298,1.0,7.18,0.2245,0.01549,679.8
299,12.0,7.22,0.2234,0.00634,682.1
300,7.0,7.22,0.2223,0.0049,684.2
301,11.0,7.3,0.2212,0.01166,686.2
302,6.0,7.29,0.2201,0.00799,688.2
303,8.0,7.33,0.219,0.0079,690.1
304,9.0,7.34,0.2179,0.01719,692.5
305,7.0,7.37,0.2168,0.0064,694.7
306,5.0,7.3,0.2157,0.05051,697.0
307,10.0,7.34,0.2146,0.00484,699.2
308,3.0,7.35,0.2136,0.01748,701.5
309,5.0,7.35,0.2125,0.01178,704.0
310,9.0,7.43,0.2114,0.0088,706.1
311,7.0,7.44,0.2104,0.01327,708.4
312,5.0,7.43,0.2093,0.0086,710.6
313,15.0,7.51,0.2083,0.00506,712.6
314,6.0,7.49,0.2072,0.00687,714.9
315,14.0,7.55,0.2062,0.01376,717.2
316,17.0,7.67,0.2052,0.01658,719.5
317,7.0,7.65,0.2041,0.01959,721.8
318,8.0,7.68,0.2031,0.0111,724.0
319,13.0,7.78,0.2021,0.00834,726.3
320,13.0,7.81,0.2011,0.01026,728.6
321,11.0,7.88,0.2001,0.0101,730.9
322,10.0,7.88,0.1991,0.00329,733.4
323,11.0,7.89,0.1981,0.01639,735.6
324,6.0,7.9,0.1971,0.00433,737.8
325,9.0,7.91,0.1961,0.01762,740.0
326,13.0,7.96,0.1951,0.00875,742.1
327,6.0,7.97,0.1942,0.01246,744.3
328,15.0,8.1,0.1932,0.00947,746.6
329,5.0,8.08,0.1922,0.00714,748.9
330,7.0,8.04,0.1913,0.00644,750.9
331,15.0,8.12,0.1903,0.00505,753.1
332,7.0,8.14,0.1893,0.01155,755.2
333,6.0,8.16,0.1884,0.04756,757.2
334,8.0,8.14,0.1875,0.00835,759.4
335,9.0,8.13,0.1865,0.01632,761.5
336,15.0,8.22,0.1856,0.00686,763.6
337,10.0,8.27,0.1847,0.0053,765.8
338,12.0,8.29,0.1837,0.00858,768.0
339,12.0,8.41,0.1828,0.00592,770.2
340,9.0,8.45,0.1819,0.01635,772.6
341,14.0,8.54,0.181,0.00353,774.9
342,6.0,8.51,0.1801,0.013,777.0
343,13.0,8.57,0.1792,0.00758,779.1
344,13.0,8.64,0.1783,0.00858,781.2
345,12.0,8.6,0.1774,0.01317,783.4
346,5.0,8.58,0.1765,0.00902,785.6
347,16.0,8.64,0.1756,0.01656,787.8
348,9.0,8.67,0.1748,0.00566,790.1
349,8.0,8.68,0.1739,0.0107,792.2
350,5.0,8.72,0.173,0.0108,794.4
351,8.0,8.71,0.1721,0.0066,796.6
352,9.0,8.72,0.1713,0.00471,799.0
353,9.0,8.75,0.1704,0.01072,801.3
354,10.0,8.76,0.1696,0.01209,803.5
355,13.0,8.83,0.1687,0.00475,805.7
356,0.0,8.73,0.1679,0.02786,807.9
357,8.0,8.73,0.167,0.00444,810.0
358,17.0,8.83,0.1662,0.00577,812.3
359,7.0,8.81,0.1654,0.0314,814.4
360,11.0,8.8,0.1646,0.02292,816.6
361,13.0,8.9,0.1637,0.01817,818.8
362,8.0,8.91,0.1629,0.00789,821.1
363,4.0,8.89,0.1621,0.00846,823.3
364,12.0,8.96,0.1613,0.01044,825.6
365,3.0,8.91,0.1605,0.02789,828.0
366,13.0,9.0,0.1597,0.02166,830.2
367,13.0,9.03,0.1589,0.00582,832.5
368,12.0,9.02,0.1581,0.01459,834.9
369,12.0,9.11,0.1573,0.01884,837.3
370,5.0,9.04,0.1565,0.01569,839.3
371,9.0,9.0,0.1557,0.00637,841.6
372,7.0,8.96,0.1549,0.00691,844.0
373,15.0,9.06,0.1542,0.01325,846.3
374,3.0,9.01,0.1534,0.00393,848.6
375,9.0,9.0,0.1526,0.01545,850.8
376,11.0,9.0,0.1519,0.00864,853.2
377,9.0,9.06,0.1511,0.00416,855.5
378,8.0,9.08,0.1504,0.00431,857.7
379,5.0,9.04,0.1496,0.01442,860.0
380,13.0,9.09,0.1489,0.00684,862.0
381,5.0,9.05,0.1481,0.0043,864.1
382,18.0,9.18,0.1474,0.00539,866.1
383,7.0,9.17,0.1466,0.00731,868.1
384,15.0,9.23,0.1459,0.00618,870.2
385,11.0,9.23,0.1452,0.00946,872.5
386,16.0,9.26,0.1444,0.00642,874.5
387,3.0,9.26,0.1437,0.00911,876.7
388,10.0,9.28,0.143,0.00407,879.0
389,6.0,9.29,0.1423,0.00624,881.4
390,13.0,9.31,0.1416,0.02054,883.6
391,12.0,9.32,0.1409,0.00748,885.8
392,14.0,9.36,0.1402,0.02542,888.2
393,8.0,9.37,0.1395,0.01,890.3
394,15.0,9.4,0.1388,0.03539,892.6
395,12.0,9.46,0.1381,0.02369,895.4
396,4.0,9.47,0.1374,0.00645,897.7
397,14.0,9.54,0.1367,0.00804,900.3
398,12.0,9.65,0.136,0.00614,902.7
399,10.0,9.63,0.1353,0.03238,905.2
400,8.0,9.64,0.1347,0.01495,907.5
401,9.0,9.62,0.134,0.00404,909.8
402,13.0,9.69,0.1333,0.00666,912.0
403,6.0,9.67,0.1326,0.00568,914.3
404,17.0,9.75,0.132,0.00311,916.5
405,13.0,9.81,0.1313,0.0232,918.7
406,14.0,9.9,0.1307,0.02424,920.9
407,6.0,9.86,0.13,0.00332,923.1
408,7.0,9.9,0.1294,0.01333,925.2
409,9.0,9.94,0.1287,0.00405,927.3
410,10.0,9.95,0.1281,0.00909,929.3
411,14.0,10.02,0.1274,0.05223,931.6
412,6.0,10.03,0.1268,0.0067,934.0
413,9.0,9.97,0.1262,0.00583,936.1
414,18.0,10.09,0.1255,0.0139,938.4
415,13.0,10.08,0.1249,0.00826,940.5
416,11.0,10.02,0.1243,0.00508,942.7
417,2.0,9.97,0.1237,0.00822,944.9
418,14.0,10.03,0.123,0.00624,947.1
419,11.0,10.01,0.1224,0.00793,949.4
420,11.0,9.99,0.1218,0.00605,951.6
421,9.0,9.97,0.1212,0.00583,953.9
422,12.0,9.99,0.1206,0.00445,956.0
423,10.0,9.98,0.12,0.0153,958.2
424,14.0,10.06,0.1194,0.02469,960.5
425,11.0,10.08,0.1188,0.007,962.9
426,7.0,10.02,0.1182,0.01753,965.0
427,12.0,10.08,0.1176,0.01364,967.1
428,19.0,10.12,0.117,0.00841,969.4
429,6.0,10.13,0.1164,0.00287,971.5
430,11.0,10.17,0.1159,0.02976,973.8
431,8.0,10.1,0.1153,0.00795,976.0
432,14.0,10.17,0.1147,0.00873,978.1
433,15.0,10.26,0.1141,0.00607,980.2
434,11.0,10.29,0.1136,0.00962,982.1
435,9.0,10.29,0.113,0.00761,984.4
436,15.0,10.29,0.1124,0.01464,986.4
437,11.0,10.3,0.1119,0.01054,988.5
438,12.0,10.3,0.1113,0.00306,990.6
439,18.0,10.36,0.1107,0.01397,992.7
440,17.0,10.44,0.1102,0.01686,994.8
441,14.0,10.44,0.1096,0.00439,996.9
442,14.0,10.52,0.1091,0.01121,999.1
443,14.0,10.53,0.1085,0.03451,1001.2
444,12.0,10.52,0.108,0.00359,1003.3
445,4.0,10.44,0.1075,0.00554,1005.4
446,13.0,10.52,0.1069,0.01744,1007.6
447,11.0,10.47,0.1064,0.00649,1009.9
448,15.0,10.53,0.1059,0.00426,1012.1
449,20.0,10.65,0.1053,0.01771,1014.5
450,14.0,10.74,0.1048,0.01319,1016.6
451,16.0,10.82,0.1043,0.01892,1018.6
452,13.0,10.86,0.1038,0.0198,1020.8
453,13.0,10.9,0.1032,0.01137,1023.0
454,14.0,10.94,0.1027,0.02271,1025.1
455,9.0,10.9,0.1022,0.00404,1027.2
456,11.0,11.01,0.1017,0.00275,1029.4
457,10.0,11.03,0.1012,0.00614,1031.5
458,12.0,10.98,0.1007,0.00825,1033.6
459,11.0,11.02,0.1002,0.00633,1035.8
460,14.0,11.05,0.0997,0.00725,1038.3
461,15.0,11.07,0.0992,0.02292,1040.5
462,10.0,11.09,0.0987,0.00596,1042.5
463,19.0,11.24,0.0982,0.01026,1044.7
464,15.0,11.27,0.0977,0.00781,1046.8
465,17.0,11.41,0.0972,0.00807,1048.8
466,16.0,11.44,0.0967,0.00434,1050.8
467,15.0,11.46,0.0962,0.00413,1053.0
468,15.0,11.49,0.0958,0.00957,1055.1
469,11.0,11.48,0.0953,0.01053,1057.1
470,13.0,11.56,0.0948,0.01084,1059.4
471,11.0,11.58,0.0943,0.00659,1061.4
472,19.0,11.7,0.0939,0.0084,1063.8
473,19.0,11.74,0.0934,0.00711,1066.2
474,18.0,11.89,0.0929,0.00911,1068.4
475,21.0,12.01,0.0925,0.00633,1070.6
476,10.0,12.0,0.092,0.01373,1072.6
477,15.0,12.06,0.0915,0.03296,1074.7
478,14.0,12.12,0.0911,0.02116,1076.7
479,18.0,12.25,0.0906,0.01169,1078.8
480,15.0,12.27,0.0902,0.04196,1080.8
481,13.0,12.35,0.0897,0.01426,1083.2
482,7.0,12.24,0.0893,0.01842,1085.2
483,13.0,12.3,0.0888,0.01066,1087.3
484,11.0,12.26,0.0884,0.00369,1089.6
485,20.0,12.35,0.0879,0.01877,1091.8
486,11.0,12.3,0.0875,0.01207,1094.2
487,16.0,12.43,0.0871,0.00732,1096.5
488,10.0,12.43,0.0866,0.00896,1098.8
489,11.0,12.48,0.0862,0.00715,1100.8
490,15.0,12.5,0.0858,0.01042,1102.8
491,8.0,12.46,0.0853,0.00732,1104.9
492,14.0,12.46,0.0849,0.00706,1107.0
493,9.0,12.47,0.0845,0.00782,1109.1
494,16.0,12.48,0.0841,0.00831,1111.2
495,16.0,12.52,0.0836,0.02473,1113.3
496,10.0,12.58,0.0832,0.02786,1115.4
497,12.0,12.56,0.0828,0.0378,1117.7
498,8.0,12.52,0.0824,0.00503,1120.0
499,13.0,12.55,0.082,0.01429,1122.3
500,19.0,12.66,0.0816,0.00755,1124.5
501,11.0,12.68,0.0812,0.00485,1126.7
502,10.0,12.65,0.0808,0.00718,1129.1
503,6.0,12.65,0.0804,0.00576,1131.2
504,9.0,12.57,0.08,0.01178,1133.6
505,13.0,12.57,0.0796,0.01452,1135.7
506,16.0,12.59,0.0792,0.00914,1137.7
507,12.0,12.65,0.0788,0.0145,1139.7
508,16.0,12.74,0.0784,0.01776,1141.9
509,13.0,12.78,0.078,0.01843,1144.3
510,14.0,12.82,0.0776,0.01149,1146.5
511,10.0,12.78,0.0772,0.01093,1148.8
512,16.0,12.88,0.0768,0.00854,1150.9
513,12.0,12.91,0.0764,0.01929,1153.2
514,18.0,12.91,0.076,0.01546,1155.5
515,10.0,12.88,0.0757,0.01604,1158.2
516,16.0,12.93,0.0753,0.00635,1160.4
517,12.0,13.03,0.0749,0.01879,1162.6
518,10.0,12.99,0.0745,0.0104,1164.9
519,6.0,12.94,0.0742,0.05279,1167.1
520,12.0,12.95,0.0738,0.00908,1169.1
521,16.0,13.02,0.0734,0.02982,1171.4
522,13.0,13.03,0.0731,0.00635,1173.6
523,11.0,13.04,0.0727,0.0055,1176.0
524,9.0,12.99,0.0723,0.01428,1178.1
525,13.0,13.01,0.072,0.00804,1180.2
526,17.0,13.11,0.0716,0.00662,1182.4
527,14.0,13.13,0.0712,0.01867,1184.5
528,16.0,13.1,0.0709,0.00684,1186.6
529,6.0,13.1,0.0705,0.01134,1188.8
530,6.0,13.05,0.0702,0.04138,1190.9
531,14.0,13.11,0.0698,0.01583,1192.9
532,11.0,13.08,0.0695,0.00349,1195.0
533,9.0,13.02,0.0691,0.01006,1197.1
534,12.0,13.03,0.0688,0.01359,1199.4
535,17.0,13.11,0.0684,0.03732,1201.4
536,15.0,13.11,0.0681,0.01532,1203.7
537,16.0,13.16,0.0678,0.03904,1205.9
538,12.0,13.16,0.0674,0.00468,1208.1
539,19.0,13.17,0.0671,0.02156,1210.2
540,17.0,13.17,0.0668,0.00832,1212.4
541,19.0,13.22,0.0664,0.01118,1214.7
542,16.0,13.24,0.0661,0.00961,1216.8
543,11.0,13.21,0.0658,0.01678,1218.9
544,21.0,13.3,0.0654,0.00737,1221.0
545,19.0,13.45,0.0651,0.0163,1223.3
546,20.0,13.52,0.0648,0.00417,1225.6
547,18.0,13.59,0.0645,0.00546,1227.7
548,18.0,13.62,0.0641,0.01709,1229.7
549,16.0,13.58,0.0638,0.00567,1231.9
550,20.0,13.64,0.0635,0.01826,1234.1
551,20.0,13.68,0.0632,0.02751,1236.3
552,14.0,13.69,0.0629,0.04471,1238.6
553,16.0,13.72,0.0625,0.0122,1240.9
554,16.0,13.74,0.0622,0.01024,1243.0
555,16.0,13.81,0.0619,0.00535,1245.1
556,13.0,13.83,0.0616,0.02131,1247.3
557,13.0,13.86,0.0613,0.00603,1249.8
558,12.0,13.86,0.061,0.00383,1252.2
559,13.0,13.88,0.0607,0.03375,1254.5
560,11.0,13.85,0.0604,0.00694,1256.7
561,20.0,13.9,0.0601,0.00434,1258.8
562,13.0,13.93,0.0598,0.0074,1260.8
563,12.0,13.86,0.0595,0.02652,1263.1
564,8.0,13.79,0.0592,0.00853,1265.2
565,20.0,13.82,0.0589,0.01863,1267.4
566,13.0,13.79,0.0586,0.00568,1269.6
567,15.0,13.79,0.0583,0.00729,1271.7
568,10.0,13.74,0.058,0.01416,1273.9
569,11.0,13.74,0.0577,0.02376,1276.3
570,13.0,13.74,0.0574,0.00594,1278.5
571,9.0,13.72,0.0571,0.00634,1280.7
572,14.0,13.67,0.0569,0.00522,1282.9
573,15.0,13.63,0.0566,0.03337,1285.1
574,17.0,13.62,0.0563,0.03005,1287.0
575,18.0,13.59,0.056,0.02613,1289.0
