episode,score,moving_avg_100,epsilon,loss,elapsed_s
1,-2.0,-2.0,0.0,nan,2.4
2,-2.0,-2.0,0.0,nan,4.2
3,-1.0,-1.667,0.0,nan,6.1
4,-1.0,-1.5,0.0,0.00466,8.2
5,-2.0,-1.6,0.0,0.00559,10.4
6,-1.0,-1.5,0.0,0.00342,12.7
7,1.0,-1.143,0.0,0.02799,15.1
8,-2.0,-1.25,0.0,0.02643,17.4
9,-2.0,-1.333,0.0,0.00193,19.8
10,3.0,-0.9,0.0,0.00239,22.3
11,0.0,-0.818,0.0,0.00425,24.6
12,0.0,-0.75,0.0,0.01455,27.2
13,3.0,-0.462,0.0,0.02542,29.5
14,2.0,-0.286,0.0,0.01321,31.9
15,1.0,-0.2,0.0,0.01566,34.2
16,2.0,-0.062,0.0,0.00158,36.6
17,1.0,0.0,0.0,0.00166,39.2
18,1.0,0.056,0.0,0.00903,41.7
19,-2.0,-0.053,0.0,0.02906,44.0
20,2.0,0.05,0.0,0.00108,46.5
21,0.0,0.048,0.0,0.00932,48.8
22,0.0,0.045,0.0,0.00079,51.2
23,2.0,0.13,0.0,0.0092,53.6
24,0.0,0.125,0.0,0.01476,56.1
25,-1.0,0.08,0.0,0.00098,58.6
26,0.0,0.077,0.0,0.02226,60.9
27,2.0,0.148,0.0,0.001,63.3
28,-3.0,0.036,0.0,0.00344,65.5
29,-2.0,-0.034,0.0,0.00087,67.9
30,0.0,-0.033,0.0,0.01605,70.1
31,1.0,0.0,0.0,0.00042,72.5
32,1.0,0.031,0.0,0.01583,74.7
33,-2.0,-0.03,0.0,0.00073,77.4
34,1.0,0.0,0.0,0.00779,79.9
35,1.0,0.029,0.0,0.0007,82.3
36,0.0,0.028,0.0,0.00055,84.7
37,0.0,0.027,0.0,0.00066,87.1
38,0.0,0.026,0.0,0.00896,89.4
39,8.0,0.231,0.0,0.00131,91.8
40,1.0,0.25,0.0,0.00885,94.1
41,2.0,0.293,0.0,0.0189,96.5
42,4.0,0.381,0.0,0.00078,98.9
43,1.0,0.395,0.0,0.00948,101.3
44,5.0,0.5,0.0,0.00244,103.7
45,4.0,0.578,0.0,0.00067,106.0
46,-1.0,0.543,0.0,0.0103,108.4
47,3.0,0.596,0.0,0.00781,110.8
48,6.0,0.708,0.0,0.00829,113.1
49,4.0,0.776,0.0,0.00807,115.4
50,3.0,0.82,0.0,0.00047,117.9
51,6.0,0.922,0.0,0.0009,120.4
52,10.0,1.096,0.0,0.00162,122.6
53,8.0,1.226,0.0,0.00079,124.9
54,5.0,1.296,0.0,0.01641,127.2
55,6.0,1.382,0.0,0.00085,129.5
56,6.0,1.464,0.0,0.0004,131.9
57,3.0,1.491,0.0,0.00118,134.3
58,2.0,1.5,0.0,0.0152,136.6
59,10.0,1.644,0.0,0.01333,139.0
60,8.0,1.75,0.0,0.00774,141.4
61,8.0,1.852,0.0,0.00926,143.8
62,10.0,1.984,0.0,0.00798,146.1
63,1.0,1.968,0.0,0.00911,148.4
64,5.0,2.016,0.0,0.0087,150.7
65,2.0,2.015,0.0,0.00039,153.0
66,5.0,2.061,0.0,0.01442,155.3
67,9.0,2.164,0.0,0.00111,157.9
68,7.0,2.235,0.0,0.00633,160.3
69,9.0,2.333,0.0,0.01571,162.7
70,8.0,2.414,0.0,0.00082,165.0
71,14.0,2.577,0.0,0.00066,167.3
72,6.0,2.625,0.0,0.00132,169.6
73,3.0,2.63,0.0,0.01845,171.9
74,7.0,2.689,0.0,0.00478,174.2
75,4.0,2.707,0.0,0.0024,176.6
76,14.0,2.855,0.0,0.00228,179.2
77,8.0,2.922,0.0,0.00188,181.5
78,5.0,2.949,0.0,0.00338,183.8
79,7.0,3.0,0.0,0.00289,186.3
80,10.0,3.087,0.0,0.00174,188.6
81,5.0,3.111,0.0,0.01095,190.8
82,12.0,3.22,0.0,0.00081,193.1
83,6.0,3.253,0.0,0.00963,195.4
84,11.0,3.345,0.0,0.00088,197.7
85,6.0,3.376,0.0,0.0023,200.1
86,6.0,3.407,0.0,0.024,202.6
87,8.0,3.46,0.0,0.0143,204.9
88,2.0,3.443,0.0,0.01574,207.4
89,10.0,3.517,0.0,0.00082,210.0
90,8.0,3.567,0.0,0.00142,212.5
91,3.0,3.56,0.0,0.0096,214.9
92,8.0,3.609,0.0,0.00152,217.3
93,5.0,3.624,0.0,0.00161,219.6
94,11.0,3.702,0.0,0.0016,222.0
95,13.0,3.8,0.0,0.00544,224.3
96,4.0,3.802,0.0,0.01445,226.6
97,7.0,3.835,0.0,0.00653,228.9
98,14.0,3.939,0.0,0.00821,231.2
99,5.0,3.949,0.0,0.00151,233.5
100,4.0,3.95,0.0,0.03106,236.0
101,11.0,4.08,0.0,0.00926,238.6
102,8.0,4.18,0.0,0.00741,240.9
103,10.0,4.29,0.0,0.00299,243.1
104,7.0,4.37,0.0,0.00306,245.5
105,6.0,4.45,0.0,0.0018,247.7
106,4.0,4.5,0.0,0.00732,250.4
107,6.0,4.55,0.0,0.00066,253.1
108,8.0,4.65,0.0,0.0024,255.4
109,6.0,4.73,0.0,0.00051,257.8
110,10.0,4.8,0.0,0.00084,260.3
111,14.0,4.94,0.0,0.01729,262.9
112,10.0,5.04,0.0,0.00216,265.4
113,16.0,5.17,0.0,0.00256,268.0
