episode,score,moving_avg_100,epsilon,loss,elapsed_s
1,1.0,1.0,0.0,nan,3.0
2,-2.0,-0.5,0.0,nan,5.3
3,1.0,0.0,0.0,nan,7.7
4,1.0,0.25,0.0,0.04426,10.6
5,-1.0,0.0,0.0,0.02897,13.9
6,1.0,0.167,0.0,0.02117,17.2
7,2.0,0.429,0.0,0.02731,20.3
8,3.0,0.75,0.0,0.02562,23.3
9,3.0,1.0,0.0,0.01161,26.4
10,8.0,1.7,0.0,0.0223,29.3
11,4.0,1.909,0.0,0.02059,32.3
12,9.0,2.5,0.0,0.01716,35.2
13,1.0,2.385,0.0,0.01678,38.2
14,6.0,2.643,0.0,0.01625,41.2
15,5.0,2.8,0.0,0.00879,44.2
16,3.0,2.812,0.0,0.01742,47.4
17,3.0,2.824,0.0,0.02598,50.5
18,4.0,2.889,0.0,0.01726,53.8
19,1.0,2.789,0.0,0.0165,56.7
20,1.0,2.7,0.0,0.01104,59.7
21,6.0,2.857,0.0,0.009,62.6
22,2.0,2.818,0.0,0.01475,65.4
23,11.0,3.174,0.0,0.01869,68.4
24,2.0,3.125,0.0,0.01443,71.3
25,2.0,3.08,0.0,0.00898,74.6
26,10.0,3.346,0.0,0.01048,77.9
27,3.0,3.333,0.0,0.00432,81.1
28,6.0,3.429,0.0,0.01015,84.0
29,2.0,3.379,0.0,0.00849,86.9
30,7.0,3.5,0.0,0.0144,89.8
31,1.0,3.419,0.0,0.00778,92.7
32,4.0,3.438,0.0,0.00995,95.8
33,12.0,3.697,0.0,0.01088,98.8
34,0.0,3.588,0.0,0.00874,101.9
35,6.0,3.657,0.0,0.00753,105.1
36,-1.0,3.528,0.0,0.01184,108.2
37,8.0,3.649,0.0,0.00795,111.2
38,8.0,3.763,0.0,0.00808,114.5
39,2.0,3.718,0.0,0.00535,117.6
40,9.0,3.85,0.0,0.01336,120.7
41,11.0,4.024,0.0,0.00777,123.9
42,7.0,4.095,0.0,0.01888,127.2
43,4.0,4.093,0.0,0.00994,130.6
44,6.0,4.136,0.0,0.01157,134.0
45,10.0,4.267,0.0,0.00729,137.0
46,6.0,4.304,0.0,0.01078,140.1
47,16.0,4.553,0.0,0.00864,143.2
48,3.0,4.521,0.0,0.0056,146.2
49,5.0,4.531,0.0,0.01646,149.4
50,7.0,4.58,0.0,0.01647,152.5
51,9.0,4.667,0.0,0.01258,155.6
52,3.0,4.635,0.0,0.01011,158.6
53,12.0,4.774,0.0,0.00887,161.6
54,16.0,4.981,0.0,0.01195,164.5
55,9.0,5.055,0.0,0.00942,167.6
56,1.0,4.982,0.0,0.0101,170.4
57,7.0,5.018,0.0,0.00812,173.4
58,12.0,5.138,0.0,0.016,176.3
59,3.0,5.102,0.0,0.01738,179.4
60,12.0,5.217,0.0,0.01304,182.4
61,13.0,5.344,0.0,0.00888,185.4
62,10.0,5.419,0.0,0.01079,188.5
63,11.0,5.508,0.0,0.01293,191.6
64,9.0,5.562,0.0,0.01499,194.9
65,8.0,5.6,0.0,0.01185,197.9
66,5.0,5.591,0.0,0.01612,201.0
67,9.0,5.642,0.0,0.0076,204.0
68,10.0,5.706,0.0,0.01739,207.1
69,6.0,5.71,0.0,0.01533,210.1
70,13.0,5.814,0.0,0.01617,213.1
71,5.0,5.803,0.0,0.01339,216.0
72,12.0,5.889,0.0,0.01026,218.9
73,8.0,5.918,0.0,0.00781,221.8
74,13.0,6.014,0.0,0.01461,224.8
75,13.0,6.107,0.0,0.01559,228.0
76,9.0,6.145,0.0,0.01921,231.0
77,1.0,6.078,0.0,0.00943,234.3
78,9.0,6.115,0.0,0.01961,237.6
79,12.0,6.19,0.0,0.0143,240.6
80,12.0,6.263,0.0,0.01413,243.5
