episode,score,moving_avg_100,epsilon,loss,elapsed_s
133,1.0,1.61,0.5134,0.00153,302.0
134,5.0,1.64,0.5108,0.00356,304.3
135,2.0,1.65,0.5083,0.00234,306.5
136,5.0,1.72,0.5058,0.01202,308.9
137,7.0,1.79,0.5032,0.00896,311.3
138,3.0,1.81,0.5007,0.00268,314.0
139,4.0,1.83,0.4982,0.00302,316.5
140,8.0,1.9,0.4957,0.00127,319.0
141,7.0,1.97,0.4932,0.00125,321.4
142,5.0,2.04,0.4908,0.00291,323.8
143,4.0,2.08,0.4883,0.00628,326.2
144,2.0,2.09,0.4859,0.00413,328.5
145,5.0,2.15,0.4834,0.00319,330.8
146,5.0,2.2,0.481,0.01067,333.2
147,4.0,2.2,0.4786,0.00425,335.5
148,7.0,2.27,0.4762,0.00462,337.7
149,3.0,2.29,0.4738,0.00503,340.1
150,8.0,2.37,0.4715,0.00236,342.4
151,5.0,2.4,0.4691,0.00221,344.8
152,6.0,2.46,0.4668,0.00205,347.0
153,1.0,2.46,0.4644,0.00755,349.2
154,4.0,2.49,0.4621,0.00461,351.6
155,4.0,2.51,0.4598,0.00418,354.0
156,1.0,2.52,0.4575,0.00333,356.5
157,4.0,2.54,0.4552,0.00483,358.8
158,6.0,2.59,0.4529,0.00525,361.1
159,3.0,2.63,0.4507,0.00289,363.2
160,3.0,2.64,0.4484,0.00247,365.4
161,7.0,2.67,0.4462,0.00303,367.9
162,4.0,2.71,0.444,0.01073,370.3
163,5.0,2.76,0.4417,0.00493,372.6
164,2.0,2.78,0.4395,0.00399,375.0
165,10.0,2.88,0.4373,0.00711,377.2
166,11.0,3.0,0.4351,0.00768,379.5
167,4.0,3.04,0.433,0.00193,381.8
168,10.0,3.11,0.4308,0.00419,384.0
169,7.0,3.18,0.4286,0.01266,386.0
170,3.0,3.19,0.4265,0.0045,388.1
171,4.0,3.23,0.4244,0.00459,390.2
172,9.0,3.26,0.4223,0.01055,392.3
173,-1.0,3.23,0.4201,0.00532,394.3
174,6.0,3.3,0.418,0.00466,396.6
175,8.0,3.37,0.4159,0.00582,398.9
176,7.0,3.42,0.4139,0.00433,401.1
177,7.0,3.46,0.4118,0.00668,403.2
178,1.0,3.43,0.4097,0.0035,405.2
179,6.0,3.47,0.4077,0.00602,407.4
180,9.0,3.55,0.4057,0.01487,409.7
181,3.0,3.56,0.4036,0.00454,411.8
182,8.0,3.6,0.4016,0.00743,414.0
183,8.0,3.62,0.3996,0.01376,416.2
184,2.0,3.63,0.3976,0.00569,418.3
185,7.0,3.71,0.3956,0.02086,420.3
186,3.0,3.75,0.3936,0.0128,422.6
187,10.0,3.84,0.3917,0.00584,424.9
188,8.0,3.91,0.3897,0.00538,427.1
189,6.0,3.96,0.3878,0.00699,429.4
190,10.0,4.05,0.3858,0.00406,431.5
191,5.0,4.09,0.3839,0.00496,433.8
192,5.0,4.12,0.382,0.01305,435.9
193,5.0,4.16,0.3801,0.00399,438.2
194,4.0,4.18,0.3782,0.00277,440.5
195,7.0,4.23,0.3763,0.00968,442.7
196,7.0,4.29,0.3744,0.01106,444.9
197,7.0,4.37,0.3725,0.00836,447.1
198,9.0,4.45,0.3707,0.00589,449.4
199,6.0,4.51,0.3688,0.00605,451.7
200,4.0,4.56,0.367,0.00621,454.1
201,6.0,4.6,0.3651,0.00413,456.2
202,5.0,4.63,0.3633,0.01349,458.5
203,3.0,4.66,0.3615,0.004,460.7
204,11.0,4.75,0.3597,0.00357,462.9
205,9.0,4.82,0.3579,0.00657,465.2
206,8.0,4.91,0.3561,0.00533,467.3
207,3.0,4.88,0.3543,0.00209,469.7
208,7.0,4.9,0.3525,0.00783,472.0
209,6.0,4.93,0.3508,0.01321,474.3
210,6.0,4.96,0.349,0.00842,476.7
211,5.0,4.99,0.3473,0.01285,479.1
212,0.0,4.97,0.3455,0.0037,481.4
213,5.0,5.0,0.3438,0.00489,483.9
214,13.0,5.13,0.3421,0.00276,486.2
215,12.0,5.19,0.3404,0.00599,488.5
216,9.0,5.24,0.3387,0.00524,490.7
217,8.0,5.3,0.337,0.00879,493.1
218,10.0,5.37,0.3353,0.0051,495.2
219,7.0,5.41,0.3336,0.00501,497.5
220,5.0,5.42,0.332,0.0094,499.7
221,11.0,5.5,0.3303,0.01273,501.9
222,2.0,5.47,0.3286,0.00435,504.3
223,11.0,5.56,0.327,0.0092,506.6
224,6.0,5.61,0.3254,0.01053,508.9
225,2.0,5.58,0.3237,0.02027,511.2
226,8.0,5.64,0.3221,0.00561,513.4
227,10.0,5.7,0.3205,0.00661,515.4
228,6.0,5.74,0.3189,0.00692,517.5
229,9.0,5.81,0.3173,0.00671,519.7
230,-1.0,5.78,0.3157,0.00467,521.8
231,5.0,5.73,0.3141,0.01358,524.1
232,12.0,5.84,0.3126,0.00368,526.2
233,12.0,5.95,0.311,0.00324,528.6
234,6.0,5.96,0.3095,0.00514,530.9
235,8.0,6.02,0.3079,0.01015,533.4
236,7.0,6.04,0.3064,0.00529,535.7
237,9.0,6.06,0.3048,0.00509,538.0
238,6.0,6.09,0.3033,0.01899,540.2
239,9.0,6.14,0.3018,0.01265,542.6
240,1.0,6.07,0.3003,0.02536,544.9
241,7.0,6.07,0.2988,0.00812,547.0
242,7.0,6.09,0.2973,0.00723,549.2
243,11.0,6.16,0.2958,0.01223,551.3
244,7.0,6.21,0.2943,0.01105,553.5
245,10.0,6.26,0.2929,0.01154,555.8
246,2.0,6.23,0.2914,0.00893,559.1
247,10.0,6.29,0.2899,0.01617,561.5
248,7.0,6.29,0.2885,0.00856,563.9
249,6.0,6.32,0.287,0.01274,566.2
250,13.0,6.37,0.2856,0.0091,568.4
251,11.0,6.43,0.2842,0.01125,570.6
252,11.0,6.48,0.2828,0.01579,573.2
253,9.0,6.56,0.2813,0.01017,575.4
254,8.0,6.6,0.2799,0.00821,577.6
255,7.0,6.63,0.2785,0.00565,579.9
256,7.0,6.69,0.2771,0.02027,582.0
257,8.0,6.73,0.2758,0.01684,584.3
258,8.0,6.75,0.2744,0.00608,586.7
259,11.0,6.83,0.273,0.03,589.1
260,10.0,6.9,0.2716,0.00942,591.3
261,4.0,6.87,0.2703,0.00875,593.6
262,5.0,6.88,0.2689,0.00609,596.1
263,7.0,6.9,0.2676,0.00452,598.6
264,6.0,6.94,0.2663,0.01188,601.1
265,13.0,6.97,0.2649,0.00614,603.3
266,9.0,6.95,0.2636,0.00916,605.6
267,3.0,6.94,0.2623,0.00833,607.9
268,11.0,6.95,0.261,0.01475,610.2
269,9.0,6.97,0.2597,0.02017,612.7
270,7.0,7.01,0.2584,0.01135,615.1
271,12.0,7.09,0.2571,0.02255,617.5
272,9.0,7.09,0.2558,0.00843,619.8
273,11.0,7.21,0.2545,0.02406,622.2
274,3.0,7.18,0.2532,0.0144,624.4
275,5.0,7.15,0.252,0.01053,626.7
276,3.0,7.11,0.2507,0.00886,629.0
277,7.0,7.11,0.2495,0.00649,631.3
278,5.0,7.15,0.2482,0.01156,633.6
279,7.0,7.16,0.247,0.00803,635.7
280,11.0,7.18,0.2457,0.00698,637.7
281,12.0,7.27,0.2445,0.01134,640.0
282,10.0,7.29,0.2433,0.00684,642.3
283,9.0,7.3,0.2421,0.01556,644.5
284,7.0,7.35,0.2409,0.01224,646.9
285,7.0,7.35,0.2397,0.00849,649.2
286,10.0,7.42,0.2385,0.00351,651.4
287,8.0,7.4,0.2373,0.00473,653.6
288,8.0,7.4,0.2361,0.01705,655.8
289,8.0,7.42,0.2349,0.01372,657.9
290,10.0,7.42,0.2337,0.00931,659.9
291,9.0,7.46,0.2326,0.02492,662.1
292,11.0,7.52,0.2314,0.00724,664.3
293,5.0,7.52,0.2302,0.00554,666.6
294,10.0,7.58,0.2291,0.03113,669.0
295,4.0,7.55,0.2279,0.00524,671.2
296,9.0,7.57,0.2268,0.00704,673.6
297,4.0,7.54,0.2257,0.01488,675.8
298,3.0,7.48,0.2245,0.00849,678.3
299,7.0,7.49,0.2234,0.01787,680.6
300,14.0,7.59,0.2223,0.00789,682.9
301,12.0,7.65,0.2212,0.01784,684.9
302,11.0,7.71,0.2201,0.006,686.9
303,9.0,7.77,0.219,0.01949,688.8
304,6.0,7.72,0.2179,0.00788,691.0
305,3.0,7.66,0.2168,0.00912,693.3
306,6.0,7.64,0.2157,0.0097,695.5
307,8.0,7.69,0.2146,0.00595,697.7
308,5.0,7.67,0.2136,0.00601,699.9
309,12.0,7.73,0.2125,0.00356,702.4
310,6.0,7.73,0.2114,0.02717,704.5
311,10.0,7.78,0.2104,0.00511,706.7
312,7.0,7.85,0.2093,0.00752,709.0
313,12.0,7.92,0.2083,0.01169,711.2
314,7.0,7.86,0.2072,0.00564,713.3
315,15.0,7.89,0.2062,0.00661,715.6
316,7.0,7.87,0.2052,0.0152,717.8
317,12.0,7.91,0.2041,0.00776,720.1
318,13.0,7.94,0.2031,0.00919,722.5
319,7.0,7.94,0.2021,0.00429,724.7
320,9.0,7.98,0.2011,0.00793,726.9
321,7.0,7.94,0.2001,0.00631,729.3
322,10.0,8.02,0.1991,0.0095,731.6
323,10.0,8.01,0.1981,0.0218,734.0
324,11.0,8.06,0.1971,0.0074,736.2
325,7.0,8.11,0.1961,0.00561,738.4
326,6.0,8.09,0.1951,0.01529,740.6
327,8.0,8.07,0.1942,0.01306,742.7
328,12.0,8.13,0.1932,0.01118,745.0
329,9.0,8.13,0.1922,0.00679,747.2
330,10.0,8.24,0.1913,0.00929,749.4
331,7.0,8.26,0.1903,0.00577,751.6
332,14.0,8.28,0.1893,0.02061,753.8
333,10.0,8.26,0.1884,0.00685,755.9
334,4.0,8.24,0.1875,0.00815,758.0
335,6.0,8.22,0.1865,0.00708,760.1
336,16.0,8.31,0.1856,0.01272,762.1
337,4.0,8.26,0.1847,0.01001,764.2
338,8.0,8.28,0.1837,0.01035,766.4
339,13.0,8.32,0.1828,0.00721,768.6
340,9.0,8.4,0.1819,0.01085,770.7
341,12.0,8.45,0.181,0.01094,773.1
342,9.0,8.47,0.1801,0.00532,775.3
343,11.0,8.47,0.1792,0.0057,777.4
344,11.0,8.51,0.1783,0.0066,779.4
345,5.0,8.46,0.1774,0.02612,781.5
346,9.0,8.53,0.1765,0.01772,783.7
347,3.0,8.46,0.1756,0.02797,785.8
348,9.0,8.48,0.1748,0.01944,788.0
349,13.0,8.55,0.1739,0.01377,790.3
350,9.0,8.51,0.173,0.00572,792.5
351,10.0,8.5,0.1721,0.0055,794.7
352,14.0,8.53,0.1713,0.00729,796.9
353,7.0,8.51,0.1704,0.02187,799.3
354,10.0,8.53,0.1696,0.0051,801.6
355,11.0,8.57,0.1687,0.01221,803.7
356,12.0,8.62,0.1679,0.0109,805.9
357,14.0,8.68,0.167,0.00986,808.0
358,14.0,8.74,0.1662,0.0057,810.1
359,9.0,8.72,0.1654,0.01076,812.3
360,7.0,8.69,0.1646,0.00995,814.5
361,9.0,8.74,0.1637,0.02255,816.7
362,9.0,8.78,0.1629,0.01293,818.9
363,11.0,8.82,0.1621,0.01226,821.1
364,12.0,8.88,0.1613,0.01574,823.4
365,15.0,8.9,0.1605,0.01473,825.6
366,12.0,8.93,0.1597,0.0074,828.0
367,5.0,8.95,0.1589,0.00545,830.2
368,5.0,8.89,0.1581,0.01444,832.5
369,16.0,8.96,0.1573,0.0062,834.8
370,11.0,9.0,0.1565,0.0068,837.2
371,11.0,8.99,0.1557,0.00926,839.3
