episode,score,moving_avg_100,epsilon,loss,elapsed_s
138,11.0,5.1,0.0,0.00268,328.0
139,5.0,5.16,0.0,0.00464,330.4
140,8.0,5.26,0.0,0.00748,332.8
141,10.0,5.37,0.0,0.00075,335.3
142,10.0,5.43,0.0,0.01793,337.9
143,3.0,5.43,0.0,0.00143,340.4
144,3.0,5.46,0.0,0.00228,342.9
145,6.0,5.53,0.0,0.00085,345.6
146,8.0,5.62,0.0,0.00117,348.1
147,8.0,5.72,0.0,0.00689,350.6
148,14.0,5.85,0.0,0.01095,353.3
149,15.0,5.99,0.0,0.00256,355.8
150,7.0,6.05,0.0,0.00137,358.3
151,11.0,6.13,0.0,0.00296,360.8
152,1.0,6.15,0.0,0.00216,363.3
153,6.0,6.22,0.0,0.00266,366.0
154,6.0,6.24,0.0,0.0029,368.4
155,9.0,6.32,0.0,0.02021,370.7
156,7.0,6.38,0.0,0.00118,373.2
157,4.0,6.4,0.0,0.00328,375.7
158,5.0,6.41,0.0,0.01732,378.1
159,7.0,6.5,0.0,0.00225,380.4
160,18.0,6.65,0.0,0.01789,382.7
161,14.0,6.78,0.0,0.01515,385.0
162,2.0,6.79,0.0,0.00135,387.5
163,17.0,6.99,0.0,0.0055,390.0
164,11.0,7.14,0.0,0.00988,392.5
165,11.0,7.2,0.0,0.01733,395.1
166,9.0,7.31,0.0,0.00499,397.9
167,7.0,7.4,0.0,0.00241,400.2
168,1.0,7.41,0.0,0.01709,402.6
169,7.0,7.46,0.0,0.00971,405.0
170,8.0,7.54,0.0,0.00483,407.4
171,3.0,7.53,0.0,0.00988,409.8
172,4.0,7.52,0.0,0.00269,412.4
173,9.0,7.57,0.0,0.01607,415.2
174,2.0,7.54,0.0,0.00804,418.1
175,4.0,7.49,0.0,0.02023,420.7
176,5.0,7.51,0.0,0.00325,423.0
177,10.0,7.56,0.0,0.00356,425.4
178,11.0,7.61,0.0,0.02748,427.7
179,4.0,7.62,0.0,0.00242,430.1
180,15.0,7.72,0.0,0.01194,432.5
181,7.0,7.74,0.0,0.00362,434.9
182,17.0,7.83,0.0,0.0068,437.2
183,3.0,7.79,0.0,0.01196,439.4
184,16.0,7.87,0.0,0.00931,441.9
185,1.0,7.83,0.0,0.00335,444.3
186,9.0,7.87,0.0,0.00774,446.9
187,9.0,7.9,0.0,0.00172,449.3
188,11.0,7.96,0.0,0.00918,451.6
189,13.0,8.08,0.0,0.00874,453.9
190,16.0,8.19,0.0,0.00739,456.4
191,12.0,8.19,0.0,0.00273,458.8
192,9.0,8.2,0.0,0.00409,461.1
193,6.0,8.18,0.0,0.00745,463.5
194,6.0,8.16,0.0,0.00415,465.9
195,9.0,8.12,0.0,0.02839,468.3
196,18.0,8.25,0.0,0.00604,470.7
197,9.0,8.23,0.0,0.00165,473.3
198,4.0,8.16,0.0,0.00509,475.7
199,1.0,8.11,0.0,0.01271,478.1
200,15.0,8.14,0.0,0.01122,480.3
201,18.0,8.29,0.0,0.01032,482.6
202,0.0,8.23,0.0,0.00884,485.0
203,16.0,8.36,0.0,0.00996,487.4
204,11.0,8.4,0.0,0.00488,489.7
205,15.0,8.47,0.0,0.01287,492.2
206,18.0,8.54,0.0,0.0038,494.8
207,1.0,8.47,0.0,0.00649,497.3
208,18.0,8.51,0.0,0.02156,499.6
209,15.0,8.6,0.0,0.00233,501.8
210,11.0,8.6,0.0,0.00747,504.2
211,13.0,8.68,0.0,0.01133,506.5
212,11.0,8.71,0.0,0.00649,509.0
213,10.0,8.69,0.0,0.00177,511.3
214,10.0,8.75,0.0,0.01597,513.7
215,18.0,8.9,0.0,0.01363,516.2
216,19.0,9.04,0.0,0.00576,518.8
217,15.0,9.14,0.0,0.01251,521.2
218,10.0,9.16,0.0,0.0078,523.6
219,14.0,9.17,0.0,0.01716,525.9
220,11.0,9.18,0.0,0.00611,528.2
221,9.0,9.22,0.0,0.01845,530.6
222,14.0,9.19,0.0,0.00905,533.1
223,17.0,9.36,0.0,0.00954,535.5
224,10.0,9.34,0.0,0.00535,537.8
225,13.0,9.36,0.0,0.0092,540.1
226,9.0,9.36,0.0,0.0165,542.6
227,12.0,9.38,0.0,0.00188,545.1
228,9.0,9.48,0.0,0.00566,547.7
229,9.0,9.43,0.0,0.00282,550.3
230,18.0,9.5,0.0,0.01815,552.9
231,3.0,9.47,0.0,0.00674,555.4
232,18.0,9.53,0.0,0.00748,557.9
233,4.0,9.52,0.0,0.0032,560.4
234,12.0,9.6,0.0,0.0062,562.8
235,14.0,9.67,0.0,0.00747,565.1
236,11.0,9.68,0.0,0.0185,567.4
237,16.0,9.79,0.0,0.00898,569.7
238,16.0,9.84,0.0,0.01429,572.3
239,11.0,9.9,0.0,0.00658,575.1
240,19.0,10.01,0.0,0.02218,577.6
241,15.0,10.06,0.0,0.01969,580.1
242,12.0,10.08,0.0,0.01732,582.7
243,16.0,10.21,0.0,0.0085,585.1
244,12.0,10.3,0.0,0.01482,587.5
245,17.0,10.41,0.0,0.00784,590.0
246,16.0,10.49,0.0,0.02637,592.6
247,16.0,10.57,0.0,0.01155,595.1
248,6.0,10.49,0.0,0.01893,597.7
249,12.0,10.46,0.0,0.00353,600.2
250,9.0,10.48,0.0,0.00395,602.8
251,9.0,10.46,0.0,0.00333,605.5
252,12.0,10.57,0.0,0.01263,608.4
253,17.0,10.68,0.0,0.00643,610.9
254,12.0,10.74,0.0,0.01096,613.4
255,15.0,10.8,0.0,0.01353,615.9
256,7.0,10.8,0.0,0.00872,618.3
257,19.0,10.95,0.0,0.00668,620.8
258,12.0,11.02,0.0,0.00799,623.1
259,18.0,11.13,0.0,0.01517,625.6
